LID,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,ERI,AVERAGE,S,Z-score
82,7840000,0,0,0,1160000,0,0.871111111,0,0,0,0.128888889,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.021797656,0.018616516,0.0071094,0.447455478
83,7940000,0,0,0,1060000,0,0.882222222,0,0,0,0.117777778,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.021959916,0.018616516,0.0071094,0.470278782
84,100000,4950000,3650000,0,300000,0,0.011111111,0.55,0.405555556,0,0.033333333,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.008376948,0.018616516,0.0071094,-1.440285806
85,7720000,0,0,0,1280000,0,0.857777778,0,0,0,0.142222222,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.021602943,0.018616516,0.0071094,0.420067372
86,8290000,0,0,0,710000,0,0.921111111,0,0,0,0.078888889,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.022527828,0.018616516,0.0071094,0.550160628
87,8250000,0,0,0,750000,0,0.916666667,0,0,0,0.083333333,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.022462924,0.018616516,0.0071094,0.541031306
88,7540000,0,0,0,1460000,0,0.837777778,0,0,0,0.162222222,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.021310874,0.018616516,0.0071094,0.378985284
89,7810000,0,0,40000,1150000,0,0.867777778,0,0,0.004444444,0.127777778,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.021881679,0.018616516,0.0071094,0.459274056
90,7530000,0,0,620000,850000,0,0.836666667,0,0,0.068888889,0.094444444,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.02335152,0.018616516,0.0071094,0.666020193
91,7200000,0,0,0,1800000,0,0.8,0,0,0,0.2,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.020759188,0.018616516,0.0071094,0.301385768
92,7310000,0,0,420000,1270000,0,0.812222222,0,0,0.046666667,0.141111111,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.02233104,0.018616516,0.0071094,0.522480655
93,7550000,0,960000,140000,350000,0,0.838888889,0,0.106666667,0.015555556,0.038888889,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.022124318,0.018616516,0.0071094,0.493403377
94,6920000,0,1490000,0,590000,0,0.768888889,0,0.165555556,0,0.065555556,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.020821334,0.018616516,0.0071094,0.310127153
95,8080000,0,0,0,920000,0,0.897777778,0,0,0,0.102222222,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.022187081,0.018616516,0.0071094,0.502231548
96,7330000,0,0,0,1670000,0,0.814444444,0,0,0,0.185555556,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.020970127,0.018616516,0.0071094,0.331056204
97,7650000,0,0,0,1350000,0,0.85,0,0,0,0.15,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.021489361,0.018616516,0.0071094,0.404091059
98,6600000,0,260000,1080000,1060000,0,0.733333333,0,0.028888889,0.12,0.117777778,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.023458686,0.018616516,0.0071094,0.681094039
99,8070000,0,0,0,930000,0,0.896666667,0,0,0,0.103333333,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.022170855,0.018616516,0.0071094,0.499949218
