LID,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,ERI,AVERAGE,S,Z-score
4669,7770000,0,0,0,1230000,0,0.863333333,0,0,0,0.136666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022199111,0.019501207,0.007690418,0.350813721
4670,320000,0,0,0,210000,0,0.603773585,0,0,0,0.396226415,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.018190533,0.019501207,0.007690418,-0.170429498
4671,7390000,0,0,190000,1420000,0,0.821111111,0,0,0.021111111,0.157777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022467072,0.019501207,0.007690418,0.385657213
4672,6730000,0,0,0,2270000,0,0.747777778,0,0,0,0.252222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.020414499,0.019501207,0.007690418,0.118757141
4673,0,9000000,0,0,0,0,0,1,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005130322,0.019501207,0.007690418,-1.868674218
4674,1020000,7130000,0,440000,0,410000,0.113333333,0.792222222,0,0.048888889,0,0.045555556,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.085350978,0.019501207,0.007690418,8.562574212
4675,1260000,6980000,0,760000,0,0,0.14,0.775555556,0,0.084444444,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.011811024,0.019501207,0.007690418,-0.999969501
4676,240000,8760000,0,0,0,0,0.026666667,0.973333333,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005641774,0.019501207,0.007690418,-1.802169116
4677,10000,8990000,0,0,0,0,0.001111111,0.998888889,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005151632,0.019501207,0.007690418,-1.865903237
4678,110000,8890000,0,0,0,0,0.012222222,0.987777778,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005364737,0.019501207,0.007690418,-1.838192778
4679,0,490000,0,0,0,0,0,1,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005130322,0.019501207,0.007690418,-1.868674218
4680,1820000,7110000,0,0,70000,0,0.202222222,0.79,0,0,0.007777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.009037885,0.019501207,0.007690418,-1.360566176
4681,0,9000000,0,0,0,0,0,1,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005130322,0.019501207,0.007690418,-1.868674218
4682,0,9000000,0,0,0,0,0,1,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005130322,0.019501207,0.007690418,-1.868674218
4683,10000,8990000,0,0,0,0,0.001111111,0.998888889,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005151632,0.019501207,0.007690418,-1.865903237
4684,50000,8950000,0,0,0,0,0.005555556,0.994444444,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005236874,0.019501207,0.007690418,-1.854819053
4685,550000,7630000,520000,270000,30000,0,0.061111111,0.847777778,0.057777778,0.03,0.003333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.00834291,0.019501207,0.007690418,-1.450935131
4686,520000,8480000,0,0,0,0,0.057777778,0.942222222,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.006238467,0.019501207,0.007690418,-1.724579961
4687,900000,8100000,0,0,0,0,0.1,0.9,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.007048266,0.019501207,0.007690418,-1.619280217
4688,0,9000000,0,0,0,0,0,1,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005130322,0.019501207,0.007690418,-1.868674218
4689,130000,8870000,0,0,0,0,0.014444444,0.985555556,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005407358,0.019501207,0.007690418,-1.832650686
4690,330000,8670000,0,0,0,0,0.036666667,0.963333333,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005833568,0.019501207,0.007690418,-1.777229768
4691,80000,8920000,0,0,0,0,0.008888889,0.991111111,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005300806,0.019501207,0.007690418,-1.84650585
4692,2900000,5640000,0,200000,260000,0,0.322222222,0.626666667,0,0.022222222,0.028888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.012469751,0.019501207,0.007690418,-0.914313944
4693,60000,8870000,70000,0,0,0,0.006666667,0.985555556,0.007777778,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005340109,0.019501207,0.007690418,-1.841395205
4694,740000,5590000,2520000,150000,0,0,0.082222222,0.621111111,0.28,0.016666667,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.010445156,0.019501207,0.007690418,-1.177575982
4695,190000,8610000,200000,0,0,0,0.021111111,0.956666667,0.022222222,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005769289,0.019501207,0.007690418,-1.785588092
4696,0,9000000,0,0,0,0,0,1,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005130322,0.019501207,0.007690418,-1.868674218
4697,1470000,4670000,0,0,2860000,0,0.163333333,0.518888889,0,0,0.317777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.009450079,0.019501207,0.007690418,-1.306967786
4698,90000,8910000,0,0,0,0,0.01,0.99,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005322116,0.019501207,0.007690418,-1.84373487
4699,4430000,1210000,2160000,940000,260000,0,0.492222222,0.134444444,0.24,0.104444444,0.028888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022148623,0.019501207,0.007690418,0.344248668
4700,4970000,290000,3120000,510000,110000,0,0.552222222,0.032222222,0.346666667,0.056666667,0.012222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022099997,0.019501207,0.007690418,0.337925735
4701,0,8320000,680000,0,0,0,0,0.924444444,0.075555556,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005926153,0.019501207,0.007690418,-1.76519076
4702,4650000,1030000,3320000,0,0,0,0.516666667,0.114444444,0.368888889,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.018925226,0.019501207,0.007690418,-0.074895933
4703,60000,8740000,110000,70000,0,20000,0.006666667,0.971111111,0.012222222,0.007777778,0,0.002222222,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.009449266,0.019501207,0.007690418,-1.307073502
4704,130000,8660000,40000,170000,0,0,0.014444444,0.962222222,0.004444444,0.018888889,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.00634792,0.019501207,0.007690418,-1.710347574
4705,290000,4490000,3940000,240000,40000,0,0.032222222,0.498888889,0.437777778,0.026666667,0.004444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.011637831,0.019501207,0.007690418,-1.022490125
4706,310000,8670000,20000,0,0,0,0.034444444,0.963333333,0.002222222,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005814354,0.019501207,0.007690418,-1.779728202
4707,5950000,2500000,550000,0,0,0,0.661111111,0.277777778,0.061111111,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.018453747,0.019501207,0.007690418,-0.136203268
4708,4800000,0,3470000,100000,630000,0,0.533333333,0,0.385555556,0.011111111,0.07,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.020207666,0.019501207,0.007690418,0.091862242
4709,5560000,2480000,700000,10000,250000,0,0.617777778,0.275555556,0.077777778,0.001111111,0.027777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.017954532,0.019501207,0.007690418,-0.201117168
4710,5240000,2770000,990000,0,0,0,0.582222222,0.307777778,0.11,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.017455652,0.019501207,0.007690418,-0.265987508
4711,1590000,1940000,5410000,60000,0,0,0.176666667,0.215555556,0.601111111,0.006666667,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.015165669,0.019501207,0.007690418,-0.563758466
4712,5840000,1790000,1370000,0,0,0,0.648888889,0.198888889,0.152222222,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.019179011,0.019501207,0.007690418,-0.041895775
4713,7940000,0,0,310000,750000,0,0.882222222,0,0,0.034444444,0.083333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02399193,0.019501207,0.007690418,0.583937474
4714,0,3730000,5270000,0,0,0,0,0.414444444,0.585555556,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.011298014,0.019501207,0.007690418,-1.066677192
4715,940000,2620000,5440000,0,0,0,0.104444444,0.291111111,0.604444444,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.013500157,0.019501207,0.007690418,-0.780328241
4716,870000,8130000,0,0,0,0,0.096666667,0.903333333,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.006984334,0.019501207,0.007690418,-1.62759342
4717,4950000,190000,3780000,0,80000,0,0.55,0.021111111,0.42,0,0.008888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.020136103,0.019501207,0.007690418,0.082556766
4718,0,8930000,0,0,0,70000,0,0.992222222,0,0,0,0.007777778,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.018060475,0.019501207,0.007690418,-0.187341193
4719,4770000,110000,3640000,480000,0,0,0.53,0.012222222,0.404444444,0.053333333,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022078985,0.019501207,0.007690418,0.335193503
4720,5110000,110000,670000,1660000,1450000,0,0.567777778,0.012222222,0.074444444,0.184444444,0.161111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.026133156,0.019501207,0.007690418,0.862365269
4721,3660000,2960000,2380000,0,0,0,0.406666667,0.328888889,0.264444444,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.015715369,0.019501207,0.007690418,-0.492279902
4722,1610000,1940000,5220000,230000,0,0,0.178888889,0.215555556,0.58,0.025555556,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.015879674,0.019501207,0.007690418,-0.470915002
4723,1310000,460000,7230000,0,0,0,0.145555556,0.051111111,0.803333333,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.016383554,0.019501207,0.007690418,-0.405394503
4724,3100000,5880000,20000,0,0,0,0.344444444,0.653333333,0.002222222,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.011759979,0.019501207,0.007690418,-1.006606982
4725,420000,3530000,0,0,0,0,0.106329114,0.893670886,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.007169654,0.019501207,0.007690418,-1.603495898
4726,150000,7460000,1360000,0,0,30000,0.016666667,0.828888889,0.151111111,0,0,0.003333333,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.012583136,0.019501207,0.007690418,-0.899570271
4727,170000,8540000,290000,0,0,0,0.018888889,0.948888889,0.032222222,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005831999,0.019501207,0.007690418,-1.777433788
4728,0,9000000,0,0,0,0,0,1,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005130322,0.019501207,0.007690418,-1.868674218
4729,650000,530000,7790000,20000,10000,0,0.072222222,0.058888889,0.865555556,0.002222222,0.001111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.01574175,0.019501207,0.007690418,-0.488849529
4730,6080000,240000,2520000,0,160000,0,0.675555556,0.026666667,0.28,0,0.017777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021102765,0.019501207,0.007690418,0.208253712
4731,2060000,6790000,150000,0,0,0,0.228888889,0.754444444,0.016666667,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.009695833,0.019501207,0.007690418,-1.275011914
4732,7670000,130000,800000,0,400000,0,0.852222222,0.014444444,0.088888889,0,0.044444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022577766,0.019501207,0.007690418,0.40005097
4733,5940000,910000,1440000,20000,690000,0,0.66,0.101111111,0.16,0.002222222,0.076666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.019865588,0.019501207,0.007690418,0.047381172
4734,8350000,0,100000,0,550000,0,0.927777778,0,0.011111111,0,0.061111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023269902,0.019501207,0.007690418,0.490050764
4735,4880000,0,2620000,0,1500000,0,0.542222222,0,0.291111111,0,0.166666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.019218742,0.019501207,0.007690418,-0.036729475
4736,770000,4020000,4210000,0,0,0,0.085555556,0.446666667,0.467777778,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.011698361,0.019501207,0.007690418,-1.014619291
4737,620000,770000,1040000,0,6550000,20000,0.068888889,0.085555556,0.115555556,0,0.727777778,0.002222222,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.014081799,0.019501207,0.007690418,-0.704696197
4738,7970000,0,380000,0,650000,0,0.885555556,0,0.042222222,0,0.072222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022829306,0.019501207,0.007690418,0.432759207
4739,5200000,140000,80000,290000,3290000,0,0.577777778,0.015555556,0.008888889,0.032222222,0.365555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.019195628,0.019501207,0.007690418,-0.039735034
4740,1980000,50000,1220000,1170000,4580000,0,0.22,0.005555556,0.135555556,0.13,0.508888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.018829749,0.019501207,0.007690418,-0.087310994
4741,2260000,0,0,5700000,30000,0,0.282853567,0,0,0.71339174,0.003754693,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.044324227,0.019501207,0.007690418,3.227785726
4742,50000,5680000,3270000,0,0,0,0.005555556,0.631111111,0.363333333,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.009063886,0.019501207,0.007690418,-1.357185215
4743,0,10000,0,30000,0,0,0,0.25,0,0.75,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.040617388,0.019501207,0.007690418,2.745778218
4744,4210000,0,0,0,4790000,0,0.467777778,0,0,0,0.532222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.016090247,0.019501207,0.007690418,-0.443533784
4745,7560000,0,10000,0,1430000,0,0.84,0,0.001111111,0,0.158888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021846309,0.019501207,0.007690418,0.304938189
4746,2070000,0,6130000,40000,760000,0,0.23,0,0.681111111,0.004444444,0.084444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.017241527,0.019501207,0.007690418,-0.2938306
4747,4670000,350000,3410000,50000,520000,0,0.518888889,0.038888889,0.378888889,0.005555556,0.057777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.019551884,0.019501207,0.007690418,0.006589629
4748,6920000,0,960000,0,1120000,0,0.768888889,0,0.106666667,0,0.124444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021465588,0.019501207,0.007690418,0.255432294
4749,6650000,0,290000,0,2060000,0,0.738888889,0,0.032222222,0,0.228888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.020496248,0.019501207,0.007690418,0.129387123
4750,6630000,0,0,0,2370000,0,0.736666667,0,0,0,0.263333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.020242902,0.019501207,0.007690418,0.096444048
4751,5300000,10000,3580000,0,110000,0,0.588888889,0.001111111,0.397777778,0,0.012222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.020660354,0.019501207,0.007690418,0.150726146
4752,5590000,90000,1980000,480000,860000,0,0.621111111,0.01,0.22,0.053333333,0.095555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022240645,0.019501207,0.007690418,0.356214468
4753,7240000,0,0,380000,1380000,0,0.804444444,0,0,0.042222222,0.153333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023129707,0.019501207,0.007690418,0.471820935
4754,7660000,0,90000,0,1250000,0,0.851111111,0,0.01,0,0.138888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022078328,0.019501207,0.007690418,0.335108072
4755,7940000,0,0,0,1060000,0,0.882222222,0,0,0,0.117777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022490827,0.019501207,0.007690418,0.388746122
4756,5390000,60000,2550000,820000,170000,10000,0.598888889,0.006666667,0.283333333,0.091111111,0.018888889,0.001111111,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.025829789,0.019501207,0.007690418,0.822917866
4757,230000,0,1630000,7140000,0,0,0.025555556,0,0.181111111,0.793333333,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.045065547,0.019501207,0.007690418,3.324181012
4758,6280000,0,0,820000,1900000,0,0.697777778,0,0,0.091111111,0.211111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023612971,0.019501207,0.007690418,0.534660696
4759,990000,4370000,190000,3440000,0,10000,0.11,0.485555556,0.021111111,0.382222222,0,0.001111111,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02739485,0.019501207,0.007690418,1.026425802
4760,6820000,1450000,380000,300000,50000,0,0.757777778,0.161111111,0.042222222,0.033333333,0.005555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021706758,0.019501207,0.007690418,0.2867921
4761,1790000,4710000,1940000,30000,530000,0,0.198888889,0.523333333,0.215555556,0.003333333,0.058888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.011593069,0.019501207,0.007690418,-1.028310615
4762,7250000,0,0,0,1750000,0,0.805555556,0,0,0,0.194444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021306805,0.019501207,0.007690418,0.234785431
4763,4080000,2260000,2210000,0,450000,0,0.453333333,0.251111111,0.245555556,0,0.05,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.016598235,0.019501207,0.007690418,-0.377479114
4764,0,7880000,0,0,0,0,0,1,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005130322,0.019501207,0.007690418,-1.868674218
4765,0,950000,0,0,0,0,0,1,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005130322,0.019501207,0.007690418,-1.868674218
4766,480000,8200000,0,0,0,0,0.055299539,0.944700461,0,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.006190936,0.019501207,0.007690418,-1.73076051
4767,2130000,990000,5660000,60000,160000,0,0.236666667,0.11,0.628888889,0.006666667,0.017777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.016675432,0.019501207,0.007690418,-0.367441037
4768,1250000,4500000,3250000,0,0,0,0.138888889,0.5,0.361111111,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.011597738,0.019501207,0.007690418,-1.027703496
4769,7390000,0,0,110000,1500000,0,0.821111111,0,0,0.012222222,0.166666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022079691,0.019501207,0.007690418,0.335285306
4770,7640000,0,0,0,1360000,0,0.848888889,0,0,0,0.151111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021976035,0.019501207,0.007690418,0.321806714
4771,7570000,0,0,70000,1360000,0,0.841111111,0,0,0.007777778,0.151111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022194875,0.019501207,0.007690418,0.350262906
4772,3440000,4560000,1000000,0,0,0,0.382222222,0.506666667,0.111111111,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.013631469,0.019501207,0.007690418,-0.763253485
4773,7600000,0,0,320000,1080000,0,0.844444444,0,0,0.035555556,0.12,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023456921,0.019501207,0.007690418,0.51436921
4774,7150000,0,0,260000,1590000,0,0.794444444,0,0,0.028888889,0.176666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022394197,0.019501207,0.007690418,0.376181135
4775,1770000,7140000,90000,0,0,0,0.196666667,0.793333333,0.01,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.009007608,0.019501207,0.007690418,-1.364503154
4776,5020000,2050000,1600000,140000,190000,0,0.557777778,0.227777778,0.177777778,0.015555556,0.021111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.018515622,0.019501207,0.007690418,-0.128157541
4777,7210000,140000,0,350000,1300000,0,0.801111111,0.015555556,0,0.038888889,0.144444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022874849,0.019501207,0.007690418,0.438681252
4778,7410000,0,0,0,1590000,0,0.823333333,0,0,0,0.176666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021581361,0.019501207,0.007690418,0.270486483
4779,7560000,0,0,50000,1390000,0,0.84,0,0,0.005555556,0.154444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02208087,0.019501207,0.007690418,0.335438613
4780,7990000,0,0,60000,950000,0,0.887777778,0,0,0.006666667,0.105555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022867161,0.019501207,0.007690418,0.437681566
4781,7950000,0,0,0,1050000,0,0.883333333,0,0,0,0.116666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022507986,0.019501207,0.007690418,0.39097734
4782,8040000,0,0,0,960000,0,0.893333333,0,0,0,0.106666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022662424,0.019501207,0.007690418,0.411059215
4783,8150000,0,0,80000,770000,0,0.905555556,0,0,0.008888889,0.085555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023238562,0.019501207,0.007690418,0.485975563
4784,60000,8920000,20000,0,0,0,0.006666667,0.991111111,0.002222222,0,0,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.005281592,0.019501207,0.007690418,-1.849004284
4785,6160000,260000,100000,1180000,1300000,0,0.684444444,0.028888889,0.011111111,0.131111111,0.144444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.025117877,0.019501207,0.007690418,0.73034656
4786,7540000,0,40000,0,1420000,0,0.837777778,0,0.004444444,0,0.157777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021834648,0.019501207,0.007690418,0.303421886
4787,7760000,0,0,190000,1050000,0,0.862222222,0,0,0.021111111,0.116666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023101982,0.019501207,0.007690418,0.468215799
4788,7450000,0,0,10000,1540000,0,0.827777778,0,0,0.001111111,0.171111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021698422,0.019501207,0.007690418,0.285708154
4789,270000,0,0,8560000,170000,0,0.03,0,0,0.951111111,0.018888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.050779125,0.019501207,0.007690418,4.067128708
4790,8160000,0,0,0,840000,0,0.906666667,0,0,0,0.093333333,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022868341,0.019501207,0.007690418,0.437835004
4791,10000,0,0,10000,8980000,0,0.001111111,0,0,0.001111111,0.997777778,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.008931582,0.019501207,0.007690418,-1.374388963
4792,7050000,420000,570000,0,960000,0,0.783333333,0.046666667,0.063333333,0,0.106666667,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.02121978,0.019501207,0.007690418,0.223469401
4793,6700000,80000,0,130000,2090000,0,0.744444444,0.008888889,0,0.014444444,0.232222222,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.020959309,0.019501207,0.007690418,0.189599848
4794,7150000,0,0,0,1850000,0,0.794444444,0,0,0,0.205555556,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021135208,0.019501207,0.007690418,0.212472338
4795,7650000,0,0,0,1350000,0,0.85,0,0,0,0.15,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021993194,0.019501207,0.007690418,0.324037932
4796,5450000,0,30000,0,3520000,0,0.605555556,0,0.003333333,0,0.391111111,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.018240711,0.019501207,0.007690418,-0.163904754
4797,7550000,0,0,100000,1350000,0,0.838888889,0,0,0.011111111,0.15,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022305824,0.019501207,0.007690418,0.364689821
4798,4860000,0,0,0,4140000,0,0.54,0,0,0,0.46,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.017205629,0.019501207,0.007690418,-0.298498487
4799,8450000,60000,310000,50000,130000,0,0.938888889,0.006666667,0.034444444,0.005555556,0.014444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.023817314,0.019501207,0.007690418,0.561231815
4800,6840000,0,0,0,2160000,0,0.76,0,0,0,0.24,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.020603256,0.019501207,0.007690418,0.143301582
4801,7020000,0,0,100000,1880000,0,0.78,0,0,0.011111111,0.208888889,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.021396358,0.019501207,0.007690418,0.246430182
4802,7760000,0,0,30000,1210000,0,0.862222222,0,0,0.003333333,0.134444444,0,0.024309758,0.005130322,0.015663382,0.05244641,0.008866,1.667578617,0.022327219,0.019501207,0.007690418,0.367471855
