LID,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,ERI,AVERAGE,S,Z-score
2517,7620000,0,0,10000,1370000,0,0.846666667,0,0,0.001111111,0.152222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021347917,0.018776375,0.006133587,0.419255838
2518,3220000,0,5780000,0,0,0,0.357777778,0,0.642222222,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.015797595,0.018776375,0.006133587,-0.485650596
2519,8640000,0,40000,80000,240000,0,0.96,0,0.004444444,0.008888889,0.026666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.023073498,0.018776375,0.006133587,0.700588948
2520,7790000,0,0,240000,970000,0,0.865555556,0,0,0.026666667,0.107777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022342564,0.018776375,0.006133587,0.581419847
2521,7050000,0,0,840000,1110000,0,0.783333333,0,0,0.093333333,0.123333333,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.023205944,0.018776375,0.006133587,0.722182512
2522,8140000,0,0,0,860000,0,0.904444444,0,0,0,0.095555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022076211,0.018776375,0.006133587,0.537994521
2523,70000,6290000,2640000,0,0,0,0.007777778,0.698888889,0.293333333,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.007387498,0.018776375,0.006133587,-1.856805438
2524,7290000,0,1620000,90000,0,0,0.81,0,0.18,0.01,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.02138219,0.018776375,0.006133587,0.424843596
2525,850000,8150000,0,0,0,0,0.094444444,0.905555556,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.007132225,0.018776375,0.006133587,-1.898424317
2526,4880000,510000,3550000,60000,0,0,0.542222222,0.056666667,0.394444444,0.006666667,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.017798313,0.018776375,0.006133587,-0.159460045
2527,2770000,5620000,610000,0,0,0,0.307777778,0.624444444,0.067777778,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.011366437,0.018776375,0.006133587,-1.208092174
2528,530000,8470000,0,0,0,0,0.058888889,0.941111111,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.006496068,0.018776375,0.006133587,-2.002141283
2529,6700000,320000,1980000,0,0,0,0.744444444,0.035555556,0.22,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.020116388,0.018776375,0.006133587,0.218471358
2530,6340000,0,2250000,290000,120000,0,0.704444444,0,0.25,0.032222222,0.013333333,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.020741223,0.018776375,0.006133587,0.320342423
2531,80000,8920000,0,0,0,0,0.008888889,0.991111111,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005601473,0.018776375,0.006133587,-2.14799314
2532,250000,8570000,180000,0,0,0,0.027777778,0.952222222,0.02,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.006062561,0.018776375,0.006133587,-2.072818854
2533,10000,8990000,0,0,0,0,0.001111111,0.998888889,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005462314,0.018776375,0.006133587,-2.170681171
2534,70000,8930000,0,0,0,0,0.007777778,0.992222222,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005581593,0.018776375,0.006133587,-2.151234311
2535,110000,8890000,0,0,0,0,0.012222222,0.987777778,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005661113,0.018776375,0.006133587,-2.138269629
2536,2600000,5720000,530000,90000,60000,0,0.288888889,0.635555556,0.058888889,0.01,0.006666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.011344405,0.018776375,0.006133587,-1.211684199
2537,180000,8820000,0,0,0,0,0.02,0.98,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005800272,0.018776375,0.006133587,-2.115581599
2538,30000,8970000,0,0,0,0,0.003333333,0.996666667,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005502074,0.018776375,0.006133587,-2.16419883
2539,90000,8910000,0,0,0,0,0.01,0.99,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005621353,0.018776375,0.006133587,-2.14475197
2540,360000,8280000,0,360000,0,0,0.04,0.92,0,0.04,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.0075147,0.018776375,0.006133587,-1.836066838
2541,3270000,5460000,0,0,270000,0,0.363333333,0.606666667,0,0,0.03,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.012084922,0.018776375,0.006133587,-1.090952718
2542,760000,8240000,0,0,0,0,0.084444444,0.915555556,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.006953306,0.018776375,0.006133587,-1.927594688
2543,1440000,3380000,0,1780000,2400000,0,0.16,0.375555556,0,0.197777778,0.266666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.016272856,0.018776375,0.006133587,-0.408165589
2544,8520000,0,0,50000,430000,0,0.946666667,0,0,0.005555556,0.047777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022794288,0.018776375,0.006133587,0.655067458
2545,8910000,0,0,0,90000,0,0.99,0,0,0,0.01,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.02320267,0.018776375,0.006133587,0.72164873
2546,8000000,0,0,60000,940000,0,0.888888889,0,0,0.006666667,0.104444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022065995,0.018776375,0.006133587,0.536328938
2547,4890000,0,0,0,4110000,0,0.543333333,0,0,0,0.456666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.017321675,0.018776375,0.006133587,-0.237169553
2548,7950000,230000,0,100000,720000,0,0.883333333,0.025555556,0,0.011111111,0.08,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022001816,0.018776375,0.006133587,0.525865402
2549,7440000,0,0,410000,1150000,0,0.826666667,0,0,0.045555556,0.127777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.02238189,0.018776375,0.006133587,0.58783143
2550,4730000,670000,0,250000,0,0,0.837168142,0.118584071,0,0.044247788,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021921616,0.018776375,0.006133587,0.512789856
2551,7570000,0,0,410000,1020000,0,0.841111111,0,0,0.045555556,0.113333333,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022572072,0.018776375,0.006133587,0.618838085
2552,8000000,0,0,20000,980000,0,0.888888889,0,0,0.002222222,0.108888889,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021936265,0.018776375,0.006133587,0.515178181
2553,8200000,0,0,400000,400000,0,0.911111111,0,0,0.044444444,0.044444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.023461288,0.018776375,0.006133587,0.763812967
2554,7910000,0,0,0,1090000,0,0.878888889,0,0,0,0.121111111,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021739736,0.018776375,0.006133587,0.483136732
2555,8090000,0,0,0,910000,0,0.898888889,0,0,0,0.101111111,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022003064,0.018776375,0.006133587,0.526068872
2556,7830000,0,0,0,1170000,0,0.87,0,0,0,0.13,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021622701,0.018776375,0.006133587,0.464055727
2557,300000,8660000,40000,0,0,0,0.033333333,0.962222222,0.004444444,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.006066193,0.018776375,0.006133587,-2.072226704
2558,8430000,0,80000,240000,250000,0,0.936666667,0,0.008888889,0.026666667,0.027777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.023291562,0.018776375,0.006133587,0.736141392
2559,6370000,0,0,940000,1690000,0,0.707777778,0,0,0.104444444,0.187777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022535474,0.018776375,0.006133587,0.612871266
2560,230000,8770000,0,0,0,0,0.025555556,0.974444444,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005899671,0.018776375,0.006133587,-2.099375909
2561,7530000,340000,0,80000,1050000,0,0.836666667,0.037777778,0,0.008888889,0.116666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021264762,0.018776375,0.006133587,0.405698517
2562,7950000,970000,0,80000,0,0,0.883333333,0.107777778,0,0.008888889,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.02154841,0.018776375,0.006133587,0.451943564
2563,8430000,0,480000,90000,0,0,0.936666667,0,0.053333333,0.01,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022868674,0.018776375,0.006133587,0.667195109
2564,7820000,0,0,50000,1130000,0,0.868888889,0,0,0.005555556,0.125555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021770234,0.018776375,0.006133587,0.488109027
2565,7700000,0,0,0,1300000,0,0.855555556,0,0,0,0.144444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.02143252,0.018776375,0.006133587,0.433049236
2566,7450000,0,0,60000,1490000,0,0.827777778,0,0,0.006666667,0.165555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021261381,0.018776375,0.006133587,0.40514729
2567,3660000,2000000,3340000,0,0,0,0.406666667,0.222222222,0.371111111,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.015003217,0.018776375,0.006133587,-0.615163399
2568,710000,2040000,6160000,90000,0,0,0.078888889,0.226666667,0.684444444,0.01,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.011406832,0.018776375,0.006133587,-1.201506304
2569,8100000,0,0,0,900000,0,0.9,0,0,0,0.1,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022017693,0.018776375,0.006133587,0.528453937
2570,4610000,0,0,0,4390000,0,0.512222222,0,0,0,0.487777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.016912053,0.018776375,0.006133587,-0.303952991
2571,6370000,1950000,280000,200000,200000,0,0.707777778,0.216666667,0.031111111,0.022222222,0.022222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.019156131,0.018776375,0.006133587,0.061914182
2572,8660000,0,0,0,340000,0,0.962222222,0,0,0,0.037777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022836936,0.018776375,0.006133587,0.662020649
2573,8690000,0,20000,0,290000,0,0.965555556,0,0.002222222,0,0.032222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022884004,0.018776375,0.006133587,0.669694463
2574,4650000,610000,3630000,0,110000,0,0.516666667,0.067777778,0.403333333,0,0.012222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.017227458,0.018776375,0.006133587,-0.252530386
2575,7290000,0,0,670000,1040000,0,0.81,0,0,0.074444444,0.115555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.023005696,0.018776375,0.006133587,0.68953473
2576,1010000,7660000,330000,0,0,0,0.112222222,0.851111111,0.036666667,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.007676041,0.018776375,0.006133587,-1.809762326
2577,7970000,0,0,0,1030000,0,0.885555556,0,0,0,0.114444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021827512,0.018776375,0.006133587,0.497447446
2578,4890000,270000,3710000,0,130000,0,0.543333333,0.03,0.412222222,0,0.014444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.0177698,0.018776375,0.006133587,-0.164108712
2579,8270000,0,0,0,730000,0,0.918888889,0,0,0,0.081111111,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022266392,0.018776375,0.006133587,0.569001012
2580,8140000,0,0,0,860000,0,0.904444444,0,0,0,0.095555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022076211,0.018776375,0.006133587,0.537994521
2581,5700000,1800000,0,70000,1430000,0,0.633333333,0.2,0,0.007777778,0.158888889,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.01778858,0.018776375,0.006133587,-0.161046882
2582,7370000,0,0,540000,1090000,0,0.818888889,0,0,0.06,0.121111111,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022701108,0.018776375,0.006133587,0.639875694
2583,8040000,0,0,0,960000,0,0.893333333,0,0,0,0.106666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021929917,0.018776375,0.006133587,0.514143224
2584,920000,6800000,590000,0,690000,0,0.102222222,0.755555556,0.065555556,0,0.076666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.008037264,0.018776375,0.006133587,-1.750869704
2585,2180000,5690000,1100000,0,30000,0,0.242222222,0.632222222,0.122222222,0,0.003333333,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.010544462,0.018776375,0.006133587,-1.342104302
2586,7530000,0,0,1150000,320000,0,0.836666667,0,0,0.127777778,0.035555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.024913561,0.018776375,0.006133587,1.00058683
2587,8370000,0,0,0,630000,0,0.93,0,0,0,0.07,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022412686,0.018776375,0.006133587,0.59285231
2588,3540000,3940000,1170000,0,350000,0,0.393333333,0.437777778,0.13,0,0.038888889,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.013464028,0.018776375,0.006133587,-0.866107764
2589,6920000,350000,910000,0,820000,0,0.768888889,0.038888889,0.101111111,0,0.091111111,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.020252352,0.018776375,0.006133587,0.240638486
2590,8550000,0,0,0,450000,0,0.95,0,0,0,0.05,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022676014,0.018776375,0.006133587,0.63578445
2591,7630000,0,0,60000,1310000,0,0.847777778,0,0,0.006666667,0.145555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021524709,0.018776375,0.006133587,0.44807943
2592,7630000,0,0,0,1370000,0,0.847777778,0,0,0,0.152222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021330114,0.018776375,0.006133587,0.416353295
2593,8370000,0,0,0,630000,0,0.93,0,0,0,0.07,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022412686,0.018776375,0.006133587,0.59285231
2594,8340000,0,0,0,660000,0,0.926666667,0,0,0,0.073333333,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022368797,0.018776375,0.006133587,0.58569679
2595,0,9000000,0,0,0,0,0,1,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005442434,0.018776375,0.006133587,-2.173922341
2596,6970000,0,0,550000,1480000,0,0.774444444,0,0,0.061111111,0.164444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022148366,0.018776375,0.006133587,0.549758438
2597,8720000,0,0,0,280000,0,0.968888889,0,0,0,0.031111111,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022924712,0.018776375,0.006133587,0.676331363
2598,7390000,0,0,0,1610000,0,0.821111111,0,0,0,0.178888889,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.02097901,0.018776375,0.006133587,0.359110441
2599,5590000,0,0,1500000,1910000,0,0.621111111,0,0,0.166666667,0.212222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.023210607,0.018776375,0.006133587,0.722942753
2600,8290000,0,0,0,710000,0,0.921111111,0,0,0,0.078888889,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022295651,0.018776375,0.006133587,0.573771305
2601,8120000,390000,240000,0,250000,0,0.902222222,0.043333333,0.026666667,0,0.027777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021880341,0.018776375,0.006133587,0.506060514
2602,4810000,0,0,3670000,520000,0,0.534444444,0,0,0.407777778,0.057777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.029107375,0.018776375,0.006133587,1.684332615
2603,7880000,0,0,0,1120000,0,0.875555556,0,0,0,0.124444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021695848,0.018776375,0.006133587,0.475981376
2604,6180000,1350000,350000,540000,580000,0,0.686666667,0.15,0.038888889,0.06,0.064444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.020307042,0.018776375,0.006133587,0.249554966
2605,7920000,60000,0,0,1020000,0,0.88,0.006666667,0,0,0.113333333,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021722862,0.018776375,0.006133587,0.48038565
2606,8250000,0,0,0,750000,0,0.916666667,0,0,0,0.083333333,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022237133,0.018776375,0.006133587,0.56423072
2607,8360000,0,0,0,640000,0,0.928888889,0,0,0,0.071111111,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022398056,0.018776375,0.006133587,0.590467082
2608,5960000,480000,0,980000,1580000,0,0.662222222,0.053333333,0,0.108888889,0.175555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021813375,0.018776375,0.006133587,0.495142595
2609,210000,8790000,0,0,0,0,0.023333333,0.976666667,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005859912,0.018776375,0.006133587,-2.105858087
2610,7180000,0,0,0,1820000,0,0.797777778,0,0,0,0.202222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.020671794,0.018776375,0.006133587,0.309022945
2611,7910000,0,0,0,1090000,0,0.878888889,0,0,0,0.121111111,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021739736,0.018776375,0.006133587,0.483136732
2612,8010000,0,220000,0,770000,0,0.89,0,0.024444444,0,0.085555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021921009,0.018776375,0.006133587,0.512690892
2613,8050000,0,0,370000,580000,0,0.894444444,0,0,0.041111111,0.064444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.02314455,0.018776375,0.006133587,0.712173034
2614,7220000,220000,0,470000,1090000,0,0.802222222,0.024444444,0,0.052222222,0.121111111,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022139128,0.018776375,0.006133587,0.548252304
2615,7950000,180000,0,150000,720000,0,0.883333333,0.02,0,0.016666667,0.08,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022190231,0.018776375,0.006133587,0.556583971
2616,3330000,4070000,1290000,0,310000,0,0.37,0.452222222,0.143333333,0,0.034444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.013107635,0.018776375,0.006133587,-0.924212919
2617,7660000,0,0,0,1340000,0,0.851111111,0,0,0,0.148888889,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021374002,0.018776375,0.006133587,0.423508651
2618,7180000,0,1490000,0,330000,0,0.797777778,0,0.165555556,0,0.036666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.020908704,0.018776375,0.006133587,0.34764798
2619,6740000,0,0,0,2260000,0,0.748888889,0,0,0,0.251111111,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.020028103,0.018776375,0.006133587,0.204077659
2620,8590000,0,0,90000,320000,0,0.954444444,0,0,0.01,0.035555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.023026424,0.018776375,0.006133587,0.692914156
2621,430000,8530000,0,0,40000,0,0.047777778,0.947777778,0,0,0.004444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.006318271,0.018776375,0.006133587,-2.031128728
2622,9000000,0,0,0,0,0,1,0,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.023334334,0.018776375,0.006133587,0.7431148
2623,310000,8430000,260000,0,0,0,0.034444444,0.936666667,0.028888889,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.006236565,0.018776375,0.006133587,-2.044449808
2624,0,9000000,0,0,0,0,0,1,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005442434,0.018776375,0.006133587,-2.173922341
2625,0,60000,0,0,0,0,0,1,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005442434,0.018776375,0.006133587,-2.173922341
2626,3210000,5750000,0,0,40000,0,0.356666667,0.638888889,0,0,0.004444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.011844881,0.018776375,0.006133587,-1.130088221
2627,1360000,7590000,0,50000,0,0,0.151111111,0.843333333,0,0.005555556,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.008334514,0.018776375,0.006133587,-1.702407031
2628,7460000,1410000,0,0,130000,0,0.828888889,0.156666667,0,0,0.014444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.020341088,0.018776375,0.006133587,0.255105715
2629,4070000,1130000,1820000,1820000,160000,0,0.452222222,0.125555556,0.202222222,0.202222222,0.017777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021720856,0.018776375,0.006133587,0.480058599
2630,6670000,0,870000,0,1460000,0,0.741111111,0,0.096666667,0,0.162222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.020064028,0.018776375,0.006133587,0.209934754
2631,5840000,2510000,130000,520000,0,0,0.648888889,0.278888889,0.014444444,0.057777778,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.019100736,0.018776375,0.006133587,0.052882762
2632,5920000,3050000,0,0,30000,0,0.657777778,0.338888889,0,0,0.003333333,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.01722708,0.018776375,0.006133587,-0.252592014
2633,6150000,2330000,0,240000,280000,0,0.683333333,0.258888889,0,0.026666667,0.031111111,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.018719975,0.018776375,0.006133587,-0.009195272
2634,0,9000000,0,0,0,0,0,1,0,0,0,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.005442434,0.018776375,0.006133587,-2.173922341
2635,7740000,0,0,470000,790000,0,0.86,0,0,0.052222222,0.087777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.023015366,0.018776375,0.006133587,0.691111296
2636,7550000,0,0,310000,1140000,0,0.838888889,0,0,0.034444444,0.126666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022218488,0.018776375,0.006133587,0.5611909
2637,7770000,0,0,80000,1150000,0,0.863333333,0,0,0.008888889,0.127777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021794385,0.018776375,0.006133587,0.492046527
2638,5140000,0,0,580000,3280000,0,0.571111111,0,0,0.064444444,0.364444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.019568495,0.018776375,0.006133587,0.129144667
2639,8520000,0,0,70000,410000,0,0.946666667,0,0,0.007777778,0.045555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022859153,0.018776375,0.006133587,0.665642837
2640,8670000,0,0,0,330000,0,0.963333333,0,0,0,0.036666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022851566,0.018776375,0.006133587,0.664405877
2641,8260000,0,0,0,740000,0,0.917777778,0,0,0,0.082222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022251763,0.018776375,0.006133587,0.566615948
2642,6620000,0,0,1600000,780000,0,0.735555556,0,0,0.177777778,0.086666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.025041754,0.018776375,0.006133587,1.021487
2643,7660000,0,0,150000,1190000,0,0.851111111,0,0,0.016666667,0.132222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.02186049,0.018776375,0.006133587,0.502824071
2644,7080000,1160000,0,0,760000,0,0.786666667,0.128888889,0,0,0.084444444,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.019916437,0.018776375,0.006133587,0.185871998
2645,7920000,0,0,650000,430000,0,0.88,0,0,0.072222222,0.047777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.023862479,0.018776375,0.006133587,0.829221842
2646,7620000,0,0,550000,830000,0,0.846666667,0,0,0.061111111,0.092222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.023099274,0.018776375,0.006133587,0.704791383
2647,6710000,0,0,1320000,970000,0,0.745555556,0,0,0.146666667,0.107777778,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.024265308,0.018776375,0.006133587,0.894897771
2648,8050000,0,0,0,950000,0,0.894444444,0,0,0,0.105555556,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021944547,0.018776375,0.006133587,0.516528451
2649,7850000,100000,0,310000,740000,0,0.872222222,0.011111111,0,0.034444444,0.082222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.022604862,0.018776375,0.006133587,0.62418406
2650,7070000,0,0,290000,1640000,0,0.785555556,0,0,0.032222222,0.182222222,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021451414,0.018776375,0.006133587,0.436129652
2651,7500000,0,0,0,1500000,0,0.833333333,0,0,0,0.166666667,0,0.023334334,0.005442434,0.011598928,0.039357196,0.010167927,0.210267135,0.021139933,0.018776375,0.006133587,0.385346803
