OBJECTID_12 *,OID,Shape *,OID,RASTERVALU,距离,Shape_Length,Shape_Area,LID,mesli,AVERAGE,S,Z-Score
166,296,面,6322,1.801688,0,12000,9000000,166,1.801688,1.957003954,0.677545896,-0.229233112
167,319,面,6467,2.538761,0,12000,9000000,167,2.538761,1.957003954,0.677545896,0.85862382
168,450,面,6474,2.230073,0,12000,9000000,168,2.230073,1.957003954,0.677545896,0.40302664
169,464,面,6474,2.230073,1500,8606.992347,2743800.788,169,2.230073,1.957003954,0.677545896,0.40302664
170,6,面,6584,2.158945,0,12000,9000000,170,2.158945,1.957003954,0.677545896,0.298047773
171,434,面,6591,2.207968,0,12000,9000000,171,2.207968,1.957003954,0.677545896,0.370401543
172,465,面,6735,2.250885,0,12000,9000000,172,2.250885,1.957003954,0.677545896,0.433743378
173,331,面,6798,2.164937,0,12000,9000000,173,2.164937,1.957003954,0.677545896,0.306891455
174,311,面,6800,2.240736,0,12000,9000000,174,2.240736,1.957003954,0.677545896,0.418764319
175,39,面,6817,2.146636,0,12000,9000000,175,2.146636,1.957003954,0.677545896,0.279880738
176,11,面,6840,2.261271,0,12000,9000000,176,2.261271,1.957003954,0.677545896,0.449072229
177,238,面,6896,2.18061,0,12000,9000000,177,2.18061,1.957003954,0.677545896,0.330023467
178,167,面,6903,1.796345,0,12000,9000000,178,1.796345,1.957003954,0.677545896,-0.237118925
179,420,面,6918,2.214097,0,12000,9000000,179,2.214097,1.957003954,0.677545896,0.379447425
180,486,面,6944,2.156921,0,12000,9000000,180,2.156921,1.957003954,0.677545896,0.295060522
181,346,面,6994,1.563405,0,12000,9000000,181,1.563405,1.957003954,0.677545896,-0.580918513
182,141,面,7010,2.410967,0,12000,9000000,182,2.410967,1.957003954,0.677545896,0.670010767
183,137,面,7071,2.153421,0,12000,9000000,183,2.153421,1.957003954,0.677545896,0.28989482
184,87,面,7073,2.289565,0,12000,9000000,184,2.289565,1.957003954,0.677545896,0.490831762
185,364,面,7076,2.256636,0,12000,9000000,185,2.256636,1.957003954,0.677545896,0.442231364
186,19,面,7092,2.116477,0,12000,9000000,186,2.116477,1.957003954,0.677545896,0.235368625
187,241,面,7097,2.129811,0,12000,9000000,187,2.129811,1.957003954,0.677545896,0.255048472
188,340,面,7107,2.250322,0,12000,9000000,188,2.250322,1.957003954,0.677545896,0.432912438
189,454,面,7137,2.264463,0,12000,9000000,189,2.264463,1.957003954,0.677545896,0.453783349
190,474,面,7144,2.579787,0,12000,9000000,190,2.579787,1.957003954,0.677545896,0.9191747
191,178,面,7185,2.214219,0,12000,9000000,191,2.214219,1.957003954,0.677545896,0.379627487
192,435,面,7215,1.850977,0,12000,9000000,192,1.850977,1.957003954,0.677545896,-0.156486749
193,12,面,7303,2.263827,0,12000,9000000,193,2.263827,1.957003954,0.677545896,0.452844667
194,139,面,7322,1.647521,0,12000,9000000,194,1.647521,1.957003954,0.677545896,-0.456770466
195,306,面,7328,2.098863,0,12000,9000000,195,2.098863,1.957003954,0.677545896,0.209371862
196,460,面,7347,1.737576,0,12000,9000000,196,1.737576,1.957003954,0.677545896,-0.32385696
197,223,面,7406,1.845282,0,12000,9000000,197,1.845282,1.957003954,0.677545896,-0.164892083
198,146,面,7418,0.612817,0,12000,9000000,198,0.612817,1.957003954,0.677545896,-1.983905389
199,458,面,7438,2.245312,0,12000,9000000,199,2.245312,1.957003954,0.677545896,0.425518105
200,470,面,7477,2.171527,0,12000,9000000,200,2.171527,1.957003954,0.677545896,0.316617733
201,448,面,7480,2.172641,0,12000,9000000,201,2.172641,1.957003954,0.677545896,0.318261902
202,31,面,7512,2.110133,0,12000,9000000,202,2.110133,1.957003954,0.677545896,0.226005421
203,145,面,7531,2.248573,0,12000,9000000,203,2.248573,1.957003954,0.677545896,0.430331063
204,328,面,7571,2.207999,0,12000,9000000,204,2.207999,1.957003954,0.677545896,0.370447297
205,426,面,7577,2.163341,0,12000,9000000,205,2.163341,1.957003954,0.677545896,0.304535895
206,234,面,7610,2.172234,0,12000,9000000,206,2.172234,1.957003954,0.677545896,0.317661205
207,21,面,7615,2.141223,0,12000,9000000,207,2.141223,1.957003954,0.677545896,0.271891612
208,111,面,7682,2.139004,0,12000,9000000,208,2.139004,1.957003954,0.677545896,0.268616557
209,159,面,7718,2.3158,0,12000,9000000,209,2.3158,1.957003954,0.677545896,0.529552386
210,144,面,7804,2.222551,0,12000,9000000,210,2.222551,1.957003954,0.677545896,0.391924809
211,233,面,7910,2.384235,0,12000,9000000,211,2.384235,1.957003954,0.677545896,0.630556613
212,245,面,7911,2.149742,0,12000,9000000,212,2.149742,1.957003954,0.677545896,0.28446493
213,38,面,7928,2.140992,0,12000,9000000,213,2.140992,1.957003954,0.677545896,0.271550675
214,53,面,7938,2.07842,0,12000,9000000,214,2.07842,1.957003954,0.677545896,0.179199736
215,92,面,7959,1.601534,0,12000,9000000,215,1.601534,1.957003954,0.677545896,-0.524643358
216,430,面,8006,2.144731,0,12000,9000000,216,2.144731,1.957003954,0.677545896,0.277069121
217,213,面,8091,1.658154,0,12000,9000000,217,1.658154,1.957003954,0.677545896,-0.441077064
218,106,面,8117,1.788547,0,12000,9000000,218,1.788547,1.957003954,0.677545896,-0.248628108
219,148,面,8183,1.777645,0,12000,9000000,219,1.777645,1.957003954,0.677545896,-0.264718531
220,412,面,8240,2.162595,0,12000,9000000,220,2.162595,1.957003954,0.677545896,0.303434862
221,265,面,8301,2.178912,0,12000,9000000,221,2.178912,1.957003954,0.677545896,0.327517364
222,261,面,8307,2.139044,0,12000,9000000,222,2.139044,1.957003954,0.677545896,0.268675593
223,353,面,8352,1.670241,0,12000,9000000,223,1.670241,1.957003954,0.677545896,-0.423237682
224,267,面,8366,2.140667,0,12000,9000000,224,2.140667,1.957003954,0.677545896,0.271071003
225,20,面,8375,2.080679,0,12000,9000000,225,2.080679,1.957003954,0.677545896,0.182533827
226,40,面,8432,2.123955,0,12000,9000000,226,2.123955,1.957003954,0.677545896,0.246405515
227,373,面,8437,2.155519,0,12000,9000000,227,2.155519,1.957003954,0.677545896,0.292991289
228,168,面,8492,0.566342,0,12000,9000000,228,0.566342,1.957003954,0.677545896,-2.052498528
229,162,面,8515,2.113289,0,12000,9000000,229,2.113289,1.957003954,0.677545896,0.230663408
230,195,面,8536,2.125834,0,12000,9000000,230,2.125834,1.957003954,0.677545896,0.249178759
231,325,面,8554,0.273182,0,12000,9000000,231,0.273182,1.957003954,0.677545896,-2.485177704
232,226,面,8571,2.166781,0,12000,9000000,232,2.166781,1.957003954,0.677545896,0.309613042
233,401,面,8598,2.167786,0,12000,9000000,233,2.167786,1.957003954,0.677545896,0.311096336
234,423,面,8607,0.491412,0,12000,9000000,234,0.491412,1.957003954,0.677545896,-2.163088822
235,112,面,8664,1.954184,0,12000,9000000,235,1.954184,1.957003954,0.677545896,-0.004162012
236,58,面,8679,2.218015,0,12000,9000000,236,2.218015,1.957003954,0.677545896,0.385230059
237,387,面,8819,1.464495,0,12000,9000000,237,1.464495,1.957003954,0.677545896,-0.726901243
238,60,面,8882,2.130434,0,12000,9000000,238,2.130434,1.957003954,0.677545896,0.255967967
239,59,面,8947,2.210951,0,12000,9000000,239,2.210951,1.957003954,0.677545896,0.374804197
240,453,面,9020,2.017931,0,12000,9000000,240,2.017931,1.957003954,0.677545896,0.089923127
241,64,面,9022,2.259025,0,12000,9000000,241,2.259025,1.957003954,0.677545896,0.445757324
242,431,面,9027,0.566527,0,12000,9000000,242,0.566527,1.957003954,0.677545896,-2.052225484
243,307,面,9049,0.460386,0,12000,9000000,243,0.460386,1.957003954,0.677545896,-2.208880554
244,236,面,9051,0.636524,0,12000,9000000,244,0.636524,1.957003954,0.677545896,-1.948915877
245,276,面,9059,0.589449,0,12000,9000000,245,0.589449,1.957003954,0.677545896,-2.018394565
246,131,面,9070,1.644595,0,12000,9000000,246,1.644595,1.957003954,0.677545896,-0.461088992
247,487,面,9089,2.164557,0,12000,9000000,247,2.164557,1.957003954,0.677545896,0.306330607
248,187,面,9103,1.836347,0,12000,9000000,248,1.836347,1.957003954,0.677545896,-0.178079382
249,62,面,9125,2.065225,0,12000,9000000,249,2.065225,1.957003954,0.677545896,0.15972504
250,367,面,9158,2.2383,0,12000,9000000,250,2.2383,1.957003954,0.677545896,0.41516899
251,218,面,9204,1.719286,0,12000,9000000,251,1.719286,1.957003954,0.677545896,-0.350851442
252,152,面,9216,2.193513,0,12000,9000000,252,2.193513,1.957003954,0.677545896,0.349067195
253,88,面,9217,1.677106,0,12000,9000000,253,1.677106,1.957003954,0.677545896,-0.413105527
254,327,面,9244,0.446403,0,12000,9000000,254,0.446403,1.957003954,0.677545896,-2.229518271
255,127,面,9245,2.176656,0,12000,9000000,255,2.176656,1.957003954,0.677545896,0.3241877
256,44,面,9247,2.169856,0,12000,9000000,256,2.169856,1.957003954,0.677545896,0.31415148
257,77,面,9252,2.202014,0,12000,9000000,257,2.202014,1.957003954,0.677545896,0.361613947
258,85,面,9282,2.128168,0,12000,9000000,258,2.128168,1.957003954,0.677545896,0.252623544
259,349,面,9365,2.117879,0,12000,9000000,259,2.117879,1.957003954,0.677545896,0.237437857
260,318,面,9386,2.101895,0,12000,9000000,260,2.101895,1.957003954,0.677545896,0.213846835
261,52,面,9390,2.373667,0,12000,9000000,261,2.373667,1.957003954,0.677545896,0.614959146
262,71,面,9428,0.602218,0,12000,9000000,262,0.602218,1.957003954,0.677545896,-1.99954861
263,339,面,9456,1.587213,0,12000,9000000,263,1.587213,1.957003954,0.677545896,-0.545779934
264,439,面,9461,2.063952,0,12000,9000000,264,2.063952,1.957003954,0.677545896,0.157846201
265,350,面,9479,1.783383,0,12000,9000000,265,1.783383,1.957003954,0.677545896,-0.256249732
266,482,面,9504,2.082211,0,12000,9000000,266,2.082211,1.957003954,0.677545896,0.184794929
267,428,面,9507,2.011039,0,12000,9000000,267,2.011039,1.957003954,0.677545896,0.079751122
268,309,面,9541,2.18093,0,12000,9000000,268,2.18093,1.957003954,0.677545896,0.33049576
269,404,面,9576,2.130998,0,12000,9000000,269,2.130998,1.957003954,0.677545896,0.256800383
270,142,面,9611,2.059424,0,12000,9000000,270,2.059424,1.957003954,0.677545896,0.151163259
271,74,面,9631,2.220097,1500,16053.20318,6433239.958,271,2.220097,1.957003954,0.677545896,0.388302914
272,500,面,9632,2.201947,0,11200.66296,7931281.639,272,2.201947,1.957003954,0.677545896,0.361515061
273,164,面,9710,2.376745,0,12000,9000000,273,2.376745,1.957003954,0.677545896,0.619502012
274,202,面,9714,2.164989,0,12000,9000000,274,2.164989,1.957003954,0.677545896,0.306968202
275,334,面,9717,2.192649,0,12000,9000000,275,2.192649,1.957003954,0.677545896,0.347792005
276,355,面,9732,2.580992,0,12000,9000000,276,2.580992,1.957003954,0.677545896,0.920953177
277,409,面,9751,0.792643,0,12000,9000000,277,0.792643,1.957003954,0.677545896,-1.718497538
278,490,面,9772,2.289838,0,12000,9000000,278,2.289838,1.957003954,0.677545896,0.491234686
279,46,面,9853,2.436877,0,12000,9000000,279,2.436877,1.957003954,0.677545896,0.708251719
280,81,面,9871,2.230405,0,12000,9000000,280,2.230405,1.957003954,0.677545896,0.403516643
281,209,面,9886,2.304008,0,12000,9000000,281,2.304008,1.957003954,0.677545896,0.512148399
282,313,面,9893,2.267757,0,12000,9000000,282,2.267757,1.957003954,0.677545896,0.458645012
