LID,mesli,LER,Amesli,Smesli,Zmesli,ALER,SLER,ZLER,typemesli,typeLER,type,NUMBER,QUADRANT
1,2.36271,0.022113,1.931347933,0.690740706,0.624492032,0.019480712,0.007712507,0.341301201,HIGH,HIGH,HIGHHIGH,1,1
2,2.62273,0.02431,1.931347933,0.690740706,1.000928512,0.019480712,0.007712507,0.626163189,HIGH,HIGH,HIGHHIGH,1,1
3,2.42449,0.022343,1.931347933,0.690740706,0.713932251,0.019480712,0.007712507,0.371122893,HIGH,HIGH,HIGHHIGH,1,1
4,2.46811,0.024185,1.931347933,0.690740706,0.777081852,0.019480712,0.007712507,0.609955748,HIGH,HIGH,HIGHHIGH,1,1
5,2.37368,0.023221,1.931347933,0.690740706,0.640373534,0.019480712,0.007712507,0.484963961,HIGH,HIGH,HIGHHIGH,1,1
6,2.61925,0.017772,1.931347933,0.690740706,0.995890442,0.019480712,0.007712507,-0.221550819,HIGH,LOW,HIGHLOW,2,4
7,2.48028,0.025459,1.931347933,0.690740706,0.794700619,0.019480712,0.007712507,0.775141989,HIGH,HIGH,HIGHHIGH,1,1
8,2.38607,0.035307,1.931347933,0.690740706,0.6583108,0.019480712,0.007712507,2.052029042,HIGH,HIGH,HIGHHIGH,1,1
9,0.638381,0.052446,1.931347933,0.690740706,-1.871855708,0.019480712,0.007712507,4.274263729,LOW,HIGH,LOWHIGH,3,2
10,0.925129,0.022199,1.931347933,0.690740706,-1.456724535,0.019480712,0.007712507,0.352451921,LOW,HIGH,LOWHIGH,3,2
11,2.23758,0.022165,1.931347933,0.690740706,0.443338671,0.019480712,0.007712507,0.348043497,HIGH,HIGH,HIGHHIGH,1,1
12,2.37309,0.022767,1.931347933,0.690740706,0.639519378,0.019480712,0.007712507,0.426098534,HIGH,HIGH,HIGHHIGH,1,1
13,1.78426,0.015618,1.931347933,0.690740706,-0.212942327,0.019480712,0.007712507,-0.500837447,LOW,LOW,LOWLOW,4,3
14,2.29475,0.037438,1.931347933,0.690740706,0.526104895,0.019480712,0.007712507,2.328333501,HIGH,HIGH,HIGHHIGH,1,1
15,2.27775,0.020578,1.931347933,0.690740706,0.501493634,0.019480712,0.007712507,0.142273823,HIGH,HIGH,HIGHHIGH,1,1
16,1.96167,0.015884,1.931347933,0.690740706,0.0438979,0.019480712,0.007712507,-0.466348012,HIGH,LOW,HIGHLOW,2,4
17,2.18371,0.012257,1.931347933,0.690740706,0.365349927,0.019480712,0.007712507,-0.936623128,HIGH,LOW,HIGHLOW,2,4
18,2.523,0.023197,1.931347933,0.690740706,0.856547271,0.019480712,0.007712507,0.481852132,HIGH,HIGH,HIGHHIGH,1,1
19,2.34319,0.023692,1.931347933,0.690740706,0.596232513,0.019480712,0.007712507,0.546033599,HIGH,HIGH,HIGHHIGH,1,1
20,2.40084,0.023023,1.931347933,0.690740706,0.679693643,0.019480712,0.007712507,0.459291374,HIGH,HIGH,HIGHHIGH,1,1
21,1.86293,0.015095,1.931347933,0.690740706,-0.099050096,0.019480712,0.007712507,-0.568649381,LOW,LOW,LOWLOW,4,3
22,2.62388,0.015137,1.931347933,0.690740706,1.002593391,0.019480712,0.007712507,-0.563203681,HIGH,LOW,HIGHLOW,2,4
23,2.3688,0.02559,1.931347933,0.690740706,0.633308654,0.019480712,0.007712507,0.792127388,HIGH,HIGH,HIGHHIGH,1,1
24,2.43858,0.018085,1.931347933,0.690740706,0.734330643,0.019480712,0.007712507,-0.180967386,HIGH,LOW,HIGHLOW,2,4
25,2.41724,0.016753,1.931347933,0.690740706,0.703436272,0.019480712,0.007712507,-0.35367388,HIGH,LOW,HIGHLOW,2,4
26,2.0132,0.016493,1.931347933,0.690740706,0.118498977,0.019480712,0.007712507,-0.387385358,HIGH,LOW,HIGHLOW,2,4
27,2.85658,0.020677,1.931347933,0.690740706,1.339478127,0.019480712,0.007712507,0.155110116,HIGH,HIGH,HIGHHIGH,1,1
28,2.27108,0.006994,1.931347933,0.690740706,0.491837333,0.019480712,0.007712507,-1.619021235,HIGH,LOW,HIGHLOW,2,4
29,1.90948,0.01312,1.931347933,0.690740706,-0.031658672,0.019480712,0.007712507,-0.824726953,LOW,LOW,LOWLOW,4,3
30,2.34157,0.007782,1.931347933,0.690740706,0.593887204,0.019480712,0.007712507,-1.516849525,HIGH,LOW,HIGHLOW,2,4
31,2.37464,0.019882,1.931347933,0.690740706,0.641763346,0.019480712,0.007712507,0.05203079,HIGH,HIGH,HIGHHIGH,1,1
32,2.20106,0.00713,1.931347933,0.690740706,0.390467891,0.019480712,0.007712507,-1.601387539,HIGH,LOW,HIGHLOW,2,4
33,2.91316,0.010429,1.931347933,0.690740706,1.421390195,0.019480712,0.007712507,-1.173640749,HIGH,LOW,HIGHLOW,2,4
34,2.09347,0.022721,1.931347933,0.690740706,0.234707562,0.019480712,0.007712507,0.420134196,HIGH,HIGH,HIGHHIGH,1,1
35,2.24504,0.00513,1.931347933,0.690740706,0.454138672,0.019480712,0.007712507,-1.860706599,HIGH,LOW,HIGHLOW,2,4
36,2.29978,0.0105,1.931347933,0.690740706,0.533386933,0.019480712,0.007712507,-1.164434922,HIGH,LOW,HIGHLOW,2,4
37,2.23584,0.044849,1.931347933,0.690740706,0.440819636,0.019480712,0.007712507,3.289240278,HIGH,HIGH,HIGHHIGH,1,1
38,2.23618,0.00513,1.931347933,0.690740706,0.441311862,0.019480712,0.007712507,-1.860706599,HIGH,LOW,HIGHLOW,2,4
39,2.50932,0.00949,1.931347933,0.690740706,0.836742445,0.019480712,0.007712507,-1.295391048,HIGH,LOW,HIGHLOW,2,4
40,2.71074,0.005152,1.931347933,0.690740706,1.128342459,0.019480712,0.007712507,-1.857854089,HIGH,LOW,HIGHLOW,2,4
41,2.52517,0.011908,1.931347933,0.690740706,0.859688826,0.019480712,0.007712507,-0.981874304,HIGH,LOW,HIGHLOW,2,4
42,2.35644,0.012996,1.931347933,0.690740706,0.615414819,0.019480712,0.007712507,-0.840804735,HIGH,LOW,HIGHLOW,2,4
43,2.35073,0.00685,1.931347933,0.690740706,0.607148331,0.019480712,0.007712507,-1.637692207,HIGH,LOW,HIGHLOW,2,4
44,2.50207,0.022865,1.931347933,0.690740706,0.826246465,0.019480712,0.007712507,0.438805168,HIGH,HIGH,HIGHHIGH,1,1
45,0.697747,0.005937,1.931347933,0.690740706,-1.785910288,0.019480712,0.007712507,-1.756071358,LOW,LOW,LOWLOW,4,3
46,2.90538,0.026088,1.931347933,0.690740706,1.410126924,0.019480712,0.007712507,0.856697834,HIGH,HIGH,HIGHHIGH,1,1
47,2.66344,0.023984,1.931347933,0.690740706,1.059865244,0.019480712,0.007712507,0.583894182,HIGH,HIGH,HIGHHIGH,1,1
48,2.52388,0.023361,1.931347933,0.690740706,0.857821266,0.019480712,0.007712507,0.503116295,HIGH,HIGH,HIGHHIGH,1,1
49,0.910379,0.025902,1.931347933,0.690740706,-1.478078423,0.019480712,0.007712507,0.832581161,LOW,HIGH,LOWHIGH,3,2
50,2.43819,0.022466,1.931347933,0.690740706,0.733766032,0.019480712,0.007712507,0.387071015,HIGH,HIGH,HIGHHIGH,1,1
51,2.45712,0.02155,1.931347933,0.690740706,0.761171395,0.019480712,0.007712507,0.268302886,HIGH,HIGH,HIGHHIGH,1,1
52,0.954213,0.021822,1.931347933,0.690740706,-1.41461901,0.019480712,0.007712507,0.303570278,LOW,HIGH,LOWHIGH,3,2
53,2.31907,0.019936,1.931347933,0.690740706,0.561313476,0.019480712,0.007712507,0.059032404,HIGH,HIGH,HIGHHIGH,1,1
54,2.96854,0.023212,1.931347933,0.690740706,1.501564998,0.019480712,0.007712507,0.483797025,HIGH,HIGH,HIGHHIGH,1,1
55,2.24669,0.011459,1.931347933,0.690740706,0.456527412,0.019480712,0.007712507,-1.040091433,HIGH,LOW,HIGHLOW,2,4
56,2.57772,0.020315,1.931347933,0.690740706,0.935766578,0.019480712,0.007712507,0.108173366,HIGH,HIGH,HIGHHIGH,1,1
57,2.24688,0.009847,1.931347933,0.690740706,0.456802479,0.019480712,0.007712507,-1.249102595,HIGH,LOW,HIGHLOW,2,4
58,2.50509,0.017826,1.931347933,0.690740706,0.830618584,0.019480712,0.007712507,-0.214549204,HIGH,LOW,HIGHLOW,2,4
59,2.28762,0.021417,1.931347933,0.690740706,0.515782643,0.019480712,0.007712507,0.251058168,HIGH,HIGH,HIGHHIGH,1,1
60,2.78213,0.021564,1.931347933,0.690740706,1.231695279,0.019480712,0.007712507,0.270118119,HIGH,HIGH,HIGHHIGH,1,1
61,2.45892,0.022954,1.931347933,0.690740706,0.763777293,0.019480712,0.007712507,0.450344866,HIGH,HIGH,HIGHHIGH,1,1
62,0.836642,0.020672,1.931347933,0.690740706,-1.584829045,0.019480712,0.007712507,0.154461818,LOW,HIGH,LOWHIGH,3,2
63,2.28098,0.022836,1.931347933,0.690740706,0.506169774,0.019480712,0.007712507,0.435045042,HIGH,HIGH,HIGHHIGH,1,1
64,2.49296,0.00513,1.931347933,0.690740706,0.813057725,0.019480712,0.007712507,-1.860706599,HIGH,LOW,HIGHLOW,2,4
65,2.40276,0.022216,1.931347933,0.690740706,0.682473268,0.019480712,0.007712507,0.354656133,HIGH,HIGH,HIGHHIGH,1,1
66,2.51905,0.022671,1.931347933,0.690740706,0.850828772,0.019480712,0.007712507,0.413651219,HIGH,HIGH,HIGHHIGH,1,1
67,2.31349,0.009414,1.931347933,0.690740706,0.553235192,0.019480712,0.007712507,-1.305245172,HIGH,LOW,HIGHLOW,2,4
68,0.602218,0.026707,1.931347933,0.690740706,-1.924209652,0.019480712,0.007712507,0.936957083,LOW,HIGH,LOWHIGH,3,2
69,2.553,0.022651,1.931347933,0.690740706,0.899978909,0.019480712,0.007712507,0.411058028,HIGH,HIGH,HIGHHIGH,1,1
70,2.57731,0.022457,1.931347933,0.690740706,0.935173013,0.019480712,0.007712507,0.38590408,HIGH,HIGH,HIGHHIGH,1,1
71,2.37351,0.025567,1.931347933,0.690740706,0.640127421,0.019480712,0.007712507,0.789145218,HIGH,HIGH,HIGHHIGH,1,1
72,2.31224,0.0228,1.931347933,0.690740706,0.55142554,0.019480712,0.007712507,0.430377298,HIGH,HIGH,HIGHHIGH,1,1
73,2.38134,0.022371,1.931347933,0.690740706,0.651463079,0.019480712,0.007712507,0.37475336,HIGH,HIGH,HIGHHIGH,1,1
74,2.75949,0.022682,1.931347933,0.690740706,1.19891887,0.019480712,0.007712507,0.415077474,HIGH,HIGH,HIGHHIGH,1,1
75,2.6774,0.022281,1.931347933,0.690740706,1.080075433,0.019480712,0.007712507,0.363084002,HIGH,HIGH,HIGHHIGH,1,1
76,2.45418,0.022611,1.931347933,0.690740706,0.756915095,0.019480712,0.007712507,0.405871647,HIGH,HIGH,HIGHHIGH,1,1
77,2.3722,0.022851,1.931347933,0.690740706,0.638230906,0.019480712,0.007712507,0.436989935,HIGH,HIGH,HIGHHIGH,1,1
78,2.73754,0.016126,1.931347933,0.690740706,1.167141389,0.019480712,0.007712507,-0.434970406,HIGH,LOW,HIGHLOW,2,4
79,2.33778,0.023194,1.931347933,0.690740706,0.588400341,0.019480712,0.007712507,0.481463153,HIGH,HIGH,HIGHHIGH,1,1
80,2.57386,0.021616,1.931347933,0.690740706,0.930178374,0.019480712,0.007712507,0.276860415,HIGH,HIGH,HIGHHIGH,1,1
81,0.66613,0.022714,1.931347933,0.690740706,-1.831682891,0.019480712,0.007712507,0.419226579,LOW,HIGH,LOWHIGH,3,2
82,2.36883,0.022358,1.931347933,0.690740706,0.633352086,0.019480712,0.007712507,0.373067786,HIGH,HIGH,HIGHHIGH,1,1
83,2.40346,0.022491,1.931347933,0.690740706,0.683486673,0.019480712,0.007712507,0.390312504,HIGH,HIGH,HIGHHIGH,1,1
84,2.26896,0.009792,1.931347933,0.690740706,0.488768164,0.019480712,0.007712507,-1.256233869,HIGH,LOW,HIGHLOW,2,4
85,2.36739,0.021942,1.931347933,0.690740706,0.631267367,0.019480712,0.007712507,0.319129422,HIGH,HIGH,HIGHHIGH,1,1
86,2.28917,0.023091,1.931347933,0.690740706,0.518026611,0.019480712,0.007712507,0.468108222,HIGH,HIGH,HIGHHIGH,1,1
87,2.37764,0.022988,1.931347933,0.690740706,0.64610651,0.019480712,0.007712507,0.45475329,HIGH,HIGH,HIGHHIGH,1,1
88,2.40113,0.021719,1.931347933,0.690740706,0.680113482,0.019480712,0.007712507,0.290215346,HIGH,HIGH,HIGHHIGH,1,1
89,2.31168,0.022816,1.931347933,0.690740706,0.550614816,0.019480712,0.007712507,0.432451851,HIGH,HIGH,HIGHHIGH,1,1
90,2.2595,0.024446,1.931347933,0.690740706,0.475072721,0.019480712,0.007712507,0.643796885,HIGH,HIGH,HIGHHIGH,1,1
91,2.33661,0.021032,1.931347933,0.690740706,0.586706507,0.019480712,0.007712507,0.201139249,HIGH,HIGH,HIGHHIGH,1,1
92,2.39545,0.022471,1.931347933,0.690740706,0.671890425,0.019480712,0.007712507,0.387719313,HIGH,HIGH,HIGHHIGH,1,1
93,2.56614,0.023162,1.931347933,0.690740706,0.919001966,0.019480712,0.007712507,0.477314048,HIGH,HIGH,HIGHHIGH,1,1
94,2.46917,0.020931,1.931347933,0.690740706,0.778616436,0.019480712,0.007712507,0.188043637,HIGH,HIGH,HIGHHIGH,1,1
95,0.746352,0.022577,1.931347933,0.690740706,-1.715543797,0.019480712,0.007712507,0.401463223,LOW,HIGH,LOWHIGH,3,2
96,2.21244,0.021149,1.931347933,0.690740706,0.406942959,0.019480712,0.007712507,0.216309414,HIGH,HIGH,HIGHHIGH,1,1
97,2.57399,0.02189,1.931347933,0.690740706,0.930366578,0.019480712,0.007712507,0.312387126,HIGH,HIGH,HIGHHIGH,1,1
98,2.17312,0.028883,1.931347933,0.690740706,0.350018559,0.019480712,0.007712507,1.21909622,HIGH,HIGH,HIGHHIGH,1,1
99,2.87984,0.022697,1.931347933,0.690740706,1.373152123,0.019480712,0.007712507,0.417022367,HIGH,HIGH,HIGHHIGH,1,1
100,2.73379,0.022142,1.931347933,0.690740706,1.161712434,0.019480712,0.007712507,0.345061328,HIGH,HIGH,HIGHHIGH,1,1
101,1.9552,0.016389,1.931347933,0.690740706,0.034531144,0.019480712,0.007712507,-0.400869949,HIGH,LOW,HIGHLOW,2,4
102,2.61619,0.019944,1.931347933,0.690740706,0.991460415,0.019480712,0.007712507,0.06006968,HIGH,HIGH,HIGHHIGH,1,1
103,0.642118,0.021804,1.931347933,0.690740706,-1.866445574,0.019480712,0.007712507,0.301236406,LOW,HIGH,LOWHIGH,3,2
104,2.34173,0.022073,1.931347933,0.690740706,0.59411884,0.019480712,0.007712507,0.33611482,HIGH,HIGH,HIGHHIGH,1,1
105,2.34763,0.02209,1.931347933,0.690740706,0.602660395,0.019480712,0.007712507,0.338319032,HIGH,HIGH,HIGHHIGH,1,1
106,2.50062,0.020827,1.931347933,0.690740706,0.82414727,0.019480712,0.007712507,0.174559046,HIGH,HIGH,HIGHHIGH,1,1
107,2.45293,0.022745,1.931347933,0.690740706,0.755105443,0.019480712,0.007712507,0.423246024,HIGH,HIGH,HIGHHIGH,1,1
108,2.63498,0.012269,1.931347933,0.690740706,1.018663097,0.019480712,0.007712507,-0.935067213,HIGH,LOW,HIGHLOW,2,4
109,3.07502,0.00556,1.931347933,0.690740706,1.655718357,0.019480712,0.007712507,-1.804953001,HIGH,LOW,HIGHLOW,2,4
110,3.38128,0.021634,1.931347933,0.690740706,2.099097468,0.019480712,0.007712507,0.279194286,HIGH,HIGH,HIGHHIGH,1,1
111,2.72371,0.005848,1.931347933,0.690740706,1.147119404,0.019480712,0.007712507,-1.767611056,HIGH,LOW,HIGHLOW,2,4
112,2.83576,0.015198,1.931347933,0.690740706,1.30933657,0.019480712,0.007712507,-0.55529445,HIGH,LOW,HIGHLOW,2,4
113,2.64746,0.007368,1.931347933,0.690740706,1.036730658,0.019480712,0.007712507,-1.570528571,HIGH,LOW,HIGHLOW,2,4
114,3.05009,0.022008,1.931347933,0.690740706,1.619626666,0.019480712,0.007712507,0.327686951,HIGH,HIGH,HIGHHIGH,1,1
115,2.49275,0.014641,1.931347933,0.690740706,0.812753703,0.019480712,0.007712507,-0.627514808,HIGH,LOW,HIGHLOW,2,4
116,3.05595,0.024202,1.931347933,0.690740706,1.628110313,0.019480712,0.007712507,0.61215996,HIGH,HIGH,HIGHHIGH,1,1
117,3.20219,0.02336,1.931347933,0.690740706,1.839825069,0.019480712,0.007712507,0.502986635,HIGH,HIGH,HIGHHIGH,1,1
118,3.00708,0.022812,1.931347933,0.690740706,1.557360175,0.019480712,0.007712507,0.431933213,HIGH,HIGH,HIGHHIGH,1,1
119,2.58795,0.024307,1.931347933,0.690740706,0.950576767,0.019480712,0.007712507,0.62577421,HIGH,HIGH,HIGHHIGH,1,1
120,2.72437,0.023425,1.931347933,0.690740706,1.1480749,0.019480712,0.007712507,0.511414505,HIGH,HIGH,HIGHHIGH,1,1
121,2.74646,0.022301,1.931347933,0.690740706,1.180055062,0.019480712,0.007712507,0.365677193,HIGH,HIGH,HIGHHIGH,1,1
122,3.06812,0.019707,1.931347933,0.690740706,1.645729081,0.019480712,0.007712507,0.029340372,HIGH,HIGH,HIGHHIGH,1,1
123,2.83151,0.022611,1.931347933,0.690740706,1.303183755,0.019480712,0.007712507,0.405871647,HIGH,HIGH,HIGHHIGH,1,1
124,2.74158,0.023886,1.931347933,0.690740706,1.172990183,0.019480712,0.007712507,0.571187548,HIGH,HIGH,HIGHHIGH,1,1
125,2.60525,0.022372,1.931347933,0.690740706,0.975622344,0.019480712,0.007712507,0.37488302,HIGH,HIGH,HIGHHIGH,1,1
126,2.68855,0.023566,1.931347933,0.690740706,1.096217525,0.019480712,0.007712507,0.529696499,HIGH,HIGH,HIGHHIGH,1,1
127,2.53129,0.023074,1.931347933,0.690740706,0.86854888,0.019480712,0.007712507,0.46590401,HIGH,HIGH,HIGHHIGH,1,1
128,2.70315,0.024232,1.931347933,0.690740706,1.117354255,0.019480712,0.007712507,0.616049746,HIGH,HIGH,HIGHHIGH,1,1
129,2.77674,0.024084,1.931347933,0.690740706,1.223892062,0.019480712,0.007712507,0.596860135,HIGH,HIGH,HIGHHIGH,1,1
130,2.58472,0.021218,1.931347933,0.690740706,0.945900627,0.019480712,0.007712507,0.225255922,HIGH,HIGH,HIGHHIGH,1,1
131,2.60362,0.023479,1.931347933,0.690740706,0.973262559,0.019480712,0.007712507,0.518416119,HIGH,HIGH,HIGHHIGH,1,1
132,2.61739,0.021298,1.931347933,0.690740706,0.99319768,0.019480712,0.007712507,0.235628684,HIGH,HIGH,HIGHHIGH,1,1
133,2.4103,0.021757,1.931347933,0.690740706,0.693389086,0.019480712,0.007712507,0.295142409,HIGH,HIGH,HIGHHIGH,1,1
134,2.29796,0.022414,1.931347933,0.690740706,0.530752081,0.019480712,0.007712507,0.38032872,HIGH,HIGH,HIGHHIGH,1,1
135,3.04612,0.025479,1.931347933,0.690740706,1.613879213,0.019480712,0.007712507,0.77773518,HIGH,HIGH,HIGHHIGH,1,1
136,2.00414,0.02449,1.931347933,0.690740706,0.105382622,0.019480712,0.007712507,0.649501904,HIGH,HIGH,HIGHHIGH,1,1
137,2.58077,0.024213,1.931347933,0.690740706,0.940182128,0.019480712,0.007712507,0.613586215,HIGH,HIGH,HIGHHIGH,1,1
138,2.38188,0.021255,1.931347933,0.690740706,0.652244848,0.019480712,0.007712507,0.230053324,HIGH,HIGH,HIGHHIGH,1,1
139,2.67189,0.025092,1.931347933,0.690740706,1.072098489,0.019480712,0.007712507,0.727556942,HIGH,HIGH,HIGHHIGH,1,1
140,0.805361,0.020946,1.931347933,0.690740706,-1.630115214,0.019480712,0.007712507,0.18998853,LOW,HIGH,LOWHIGH,3,2
141,2.39443,0.021993,1.931347933,0.690740706,0.67041375,0.019480712,0.007712507,0.325742058,HIGH,HIGH,HIGHHIGH,1,1
142,2.69471,0.023231,1.931347933,0.690740706,1.105135488,0.019480712,0.007712507,0.486260556,HIGH,HIGH,HIGHHIGH,1,1
143,0.884015,0.023006,1.931347933,0.690740706,-1.516246146,0.019480712,0.007712507,0.457087162,LOW,HIGH,LOWHIGH,3,2
144,2.69478,0.026281,1.931347933,0.690740706,1.105236828,0.019480712,0.007712507,0.881722123,HIGH,HIGH,HIGHHIGH,1,1
145,0.870397,0.021823,1.931347933,0.690740706,-1.535961214,0.019480712,0.007712507,0.303699938,LOW,HIGH,LOWHIGH,3,2
146,2.50741,0.023134,1.931347933,0.690740706,0.833977297,0.019480712,0.007712507,0.473683582,HIGH,HIGH,HIGHHIGH,1,1
147,2.52109,0.022439,1.931347933,0.690740706,0.853782124,0.019480712,0.007712507,0.383570208,HIGH,HIGH,HIGHHIGH,1,1
148,2.10066,0.023768,1.931347933,0.690740706,0.245116677,0.019480712,0.007712507,0.555887724,HIGH,HIGH,HIGHHIGH,1,1
149,2.4443,0.022353,1.931347933,0.690740706,0.742611609,0.019480712,0.007712507,0.372419489,HIGH,HIGH,HIGHHIGH,1,1
150,2.40639,0.021907,1.931347933,0.690740706,0.687728496,0.019480712,0.007712507,0.314591338,HIGH,HIGH,HIGHHIGH,1,1
151,2.33712,0.02177,1.931347933,0.690740706,0.587444845,0.019480712,0.007712507,0.296827982,HIGH,HIGH,HIGHHIGH,1,1
152,2.46914,0.021956,1.931347933,0.690740706,0.778573005,0.019480712,0.007712507,0.320944655,HIGH,HIGH,HIGHHIGH,1,1
153,2.44016,0.023465,1.931347933,0.690740706,0.736618043,0.019480712,0.007712507,0.516600886,HIGH,HIGH,HIGHHIGH,1,1
154,2.43977,0.021804,1.931347933,0.690740706,0.736053431,0.019480712,0.007712507,0.301236406,HIGH,HIGH,HIGHHIGH,1,1
155,0.875733,0.022216,1.931347933,0.690740706,-1.528236174,0.019480712,0.007712507,0.354656133,LOW,HIGH,LOWHIGH,3,2
156,2.38142,0.020844,1.931347933,0.690740706,0.651578896,0.019480712,0.007712507,0.176763258,HIGH,HIGH,HIGHHIGH,1,1
157,2.63997,0.020826,1.931347933,0.690740706,1.025887226,0.019480712,0.007712507,0.174429386,HIGH,HIGH,HIGHHIGH,1,1
158,2.49628,0.022042,1.931347933,0.690740706,0.817864159,0.019480712,0.007712507,0.332095375,HIGH,HIGH,HIGHHIGH,1,1
159,2.48671,0.022045,1.931347933,0.690740706,0.804009467,0.019480712,0.007712507,0.332484353,HIGH,HIGH,HIGHHIGH,1,1
160,2.04146,0.021581,1.931347933,0.690740706,0.159411579,0.019480712,0.007712507,0.272322331,HIGH,HIGH,HIGHHIGH,1,1
161,2.35689,0.021626,1.931347933,0.690740706,0.616066294,0.019480712,0.007712507,0.27815701,HIGH,HIGH,HIGHHIGH,1,1
162,2.1721,0.018102,1.931347933,0.690740706,0.348541884,0.019480712,0.007712507,-0.178763174,HIGH,LOW,HIGHLOW,2,4
163,2.28863,0.021613,1.931347933,0.690740706,0.517244841,0.019480712,0.007712507,0.276471436,HIGH,HIGH,HIGHHIGH,1,1
164,2.17578,0.00513,1.931347933,0.690740706,0.353869498,0.019480712,0.007712507,-1.860706599,HIGH,LOW,HIGHLOW,2,4
165,2.18926,0.0094,1.931347933,0.690740706,0.37338478,0.019480712,0.007712507,-1.307060405,HIGH,LOW,HIGHLOW,2,4
166,2.43475,0.022066,1.931347933,0.690740706,0.728785871,0.019480712,0.007712507,0.335207203,HIGH,HIGH,HIGHHIGH,1,1
167,2.5285,0.024182,1.931347933,0.690740706,0.864509738,0.019480712,0.007712507,0.609566769,HIGH,HIGH,HIGHHIGH,1,1
168,2.22635,0.005983,1.931347933,0.690740706,0.427080762,0.019480712,0.007712507,-1.75010702,HIGH,LOW,HIGHLOW,2,4
169,2.22635,0.00576,1.931347933,0.690740706,0.427080762,0.019480712,0.007712507,-1.779021095,HIGH,LOW,HIGHLOW,2,4
170,2.15604,0.006814,1.931347933,0.690740706,0.32529148,0.019480712,0.007712507,-1.64235995,HIGH,LOW,HIGHLOW,2,4
171,2.20539,0.006771,1.931347933,0.690740706,0.396736524,0.019480712,0.007712507,-1.64793531,HIGH,LOW,HIGHLOW,2,4
172,2.24585,0.00643,1.931347933,0.690740706,0.455311326,0.019480712,0.007712507,-1.69214921,HIGH,LOW,HIGHLOW,2,4
173,2.15471,0.00999,1.931347933,0.690740706,0.323366011,0.019480712,0.007712507,-1.230561283,HIGH,LOW,HIGHLOW,2,4
174,2.23819,0.005351,1.931347933,0.690740706,0.444221781,0.019480712,0.007712507,-1.832051843,HIGH,LOW,HIGHLOW,2,4
175,2.14351,0.009411,1.931347933,0.690740706,0.307151533,0.019480712,0.007712507,-1.30563415,HIGH,LOW,HIGHLOW,2,4
176,2.25761,0.008627,1.931347933,0.690740706,0.472336528,0.019480712,0.007712507,-1.407287222,HIGH,LOW,HIGHLOW,2,4
177,2.17726,0.014509,1.931347933,0.690740706,0.356012125,0.019480712,0.007712507,-0.644629866,HIGH,LOW,HIGHLOW,2,4
178,1.79007,0.01733,1.931347933,0.690740706,-0.204531067,0.019480712,0.007712507,-0.278860331,LOW,LOW,LOWLOW,4,3
179,2.20956,0.00676,1.931347933,0.690740706,0.402773522,0.019480712,0.007712507,-1.649361565,HIGH,LOW,HIGHLOW,2,4
180,2.15405,0.005589,1.931347933,0.690740706,0.322410515,0.019480712,0.007712507,-1.801192875,HIGH,LOW,HIGHLOW,2,4
181,1.5544,0.010096,1.931347933,0.690740706,-0.545715534,0.019480712,0.007712507,-1.216817372,LOW,LOW,LOWLOW,4,3
182,2.4027,0.020861,1.931347933,0.690740706,0.682386405,0.019480712,0.007712507,0.17896747,HIGH,HIGH,HIGHHIGH,1,1
183,2.15082,0.014152,1.931347933,0.690740706,0.317734375,0.019480712,0.007712507,-0.690918318,HIGH,LOW,HIGHLOW,2,4
184,2.28401,0.005152,1.931347933,0.690740706,0.510556369,0.019480712,0.007712507,-1.857854089,HIGH,LOW,HIGHLOW,2,4
185,2.25034,0.005365,1.931347933,0.690740706,0.461811594,0.019480712,0.007712507,-1.830236609,HIGH,LOW,HIGHLOW,2,4
186,2.11496,0.010413,1.931347933,0.690740706,0.265819091,0.019480712,0.007712507,-1.175715301,HIGH,LOW,HIGHLOW,2,4
187,2.12725,0.008204,1.931347933,0.690740706,0.283611585,0.019480712,0.007712507,-1.462133203,HIGH,LOW,HIGHLOW,2,4
188,2.24483,0.080692,1.931347933,0.690740706,0.45383465,0.019480712,0.007712507,7.936626817,HIGH,HIGH,HIGHHIGH,1,1
189,2.25986,0.00513,1.931347933,0.690740706,0.475593901,0.019480712,0.007712507,-1.860706599,HIGH,LOW,HIGHLOW,2,4
190,1.87566,0.008475,1.931347933,0.690740706,-0.080620604,0.019480712,0.007712507,-1.426995471,LOW,LOW,LOWLOW,4,3
191,2.21092,0.00513,1.931347933,0.690740706,0.404742423,0.019480712,0.007712507,-1.860706599,HIGH,LOW,HIGHLOW,2,4
192,1.84691,0.012869,1.931347933,0.690740706,-0.12224259,0.019480712,0.007712507,-0.857271495,LOW,LOW,LOWLOW,4,3
193,2.26057,0.005168,1.931347933,0.690740706,0.476621783,0.019480712,0.007712507,-1.855779537,HIGH,LOW,HIGHLOW,2,4
194,1.64395,0.011355,1.931347933,0.690740706,-0.416072096,0.019480712,0.007712507,-1.053576024,LOW,LOW,LOWLOW,4,3
195,2.09661,0.007891,1.931347933,0.690740706,0.239253406,0.019480712,0.007712507,-1.502716636,HIGH,LOW,HIGHLOW,2,4
196,1.73052,0.009272,1.931347933,0.690740706,-0.290742867,0.019480712,0.007712507,-1.323656825,LOW,LOW,LOWLOW,4,3
197,1.83606,0.010468,1.931347933,0.690740706,-0.137950366,0.019480712,0.007712507,-1.168584027,LOW,LOW,LOWLOW,4,3
