OBJECTID_12 *,OID,Shape *,OID,RASTERVALU,距离,Shape_Length,Shape_Area,LID,mesli,AVERAGE,S,Z-Score
115,156,面,4834,3.33185,0,12000,9000000,115,3.33185,2.286468593,0.662576192,1.577752747
116,384,面,4922,3.132615,0,12000,9000000,116,3.132615,2.286468593,0.662576192,1.277055254
117,2,面,4960,3.289515,0,12000,9000000,117,3.289515,2.286468593,0.662576192,1.513858209
118,376,面,4997,3.141699,0,12000,9000000,118,3.141699,2.286468593,0.662576192,1.290765375
119,489,面,5046,2.734889,0,12000,9000000,119,2.734889,2.286468593,0.662576192,0.676783157
120,54,面,5076,2.835879,0,12000,9000000,120,2.835879,2.286468593,0.662576192,0.829203364
121,455,面,5100,2.558569,0,12000,9000000,121,2.558569,2.286468593,0.662576192,0.410670365
122,324,面,5107,3.061977,0,12000,9000000,122,3.061977,2.286468593,0.662576192,1.170444119
123,391,面,5164,2.933011,0,12000,9000000,123,2.933011,2.286468593,0.662576192,0.975800844
124,193,面,5197,1.234455,0,12000,9000000,124,1.234455,2.286468593,0.662576192,-1.587762443
125,243,面,5201,2.750327,0,12000,9000000,125,2.750327,2.286468593,0.662576192,0.700083119
126,399,面,5221,2.516588,0,12000,9000000,126,2.516588,2.286468593,0.662576192,0.347310105
127,214,面,5256,2.857749,0,12000,9000000,127,2.857749,2.286468593,0.662576192,0.862210888
128,287,面,5363,2.880241,0,12000,9000000,128,2.880241,2.286468593,0.662576192,0.896157173
129,65,面,5380,2.802943,0,12000,9000000,129,2.802943,2.286468593,0.662576192,0.779494363
130,225,面,5418,2.634334,0,12000,9000000,130,2.634334,2.286468593,0.662576192,0.525019479
131,484,面,5444,2.757541,0,12000,9000000,131,2.757541,2.286468593,0.662576192,0.710970923
132,154,面,5518,0.633094,0,12000,9000000,132,0.633094,2.286468593,0.662576192,-2.495372779
133,257,面,5542,2.503679,0,12000,9000000,133,2.503679,2.286468593,0.662576192,0.327827063
134,436,面,5607,2.50772,0,12000,9000000,134,2.50772,2.286468593,0.662576192,0.333925984
135,99,面,5609,3.355793,0,12000,9000000,135,3.355793,2.286468593,0.662576192,1.613888969
136,174,面,5656,2.202003,0,12000,9000000,136,2.202003,2.286468593,0.662576192,-0.127480574
137,107,面,5685,2.755094,0,12000,9000000,137,2.755094,2.286468593,0.662576192,0.707277763
138,280,面,5705,2.383765,0,12000,9000000,138,2.383765,2.286468593,0.662576192,0.146845613
139,250,面,5720,2.913811,0,12000,9000000,139,2.913811,2.286468593,0.662576192,0.946823044
140,446,面,5740,0.955797,0,12000,9000000,140,0.955797,2.286468593,0.662576192,-2.008329924
141,101,面,5746,2.272069,1500,6966.324162,1418008.824,141,2.272069,2.286468593,0.662576192,-0.021732736
142,201,面,5798,2.963778,0,12000,9000000,142,2.963778,2.286468593,0.662576192,1.022236258
143,91,面,5804,1.124111,0,12000,9000000,143,1.124111,2.286468593,0.662576192,-1.754300272
144,463,面,5811,2.894314,0,12000,9000000,144,2.894314,2.286468593,0.662576192,0.917396994
145,421,面,5814,1.05153,0,12000,9000000,145,1.05153,2.286468593,0.662576192,-1.8638439
146,361,面,5821,2.543588,0,12000,9000000,146,2.543588,2.286468593,0.662576192,0.388060136
147,312,面,5839,2.749807,0,12000,9000000,147,2.749807,2.286468593,0.662576192,0.699298303
148,151,面,5857,2.074125,0,12000,9000000,148,2.074125,2.286468593,0.662576192,-0.320481774
149,262,面,5873,2.797092,0,12000,9000000,149,2.797092,2.286468593,0.662576192,0.770663681
150,228,面,5905,2.720676,0,12000,9000000,150,2.720676,2.286468593,0.662576192,0.655332039
151,126,面,5912,2.557517,0,12000,9000000,151,2.557517,2.286468593,0.662576192,0.409082624
152,208,面,5927,2.752755,0,12000,9000000,152,2.752755,2.286468593,0.662576192,0.703747603
153,369,面,5932,2.762167,0,12000,9000000,153,2.762167,2.286468593,0.662576192,0.717952762
154,180,面,5933,2.752754,0,12000,9000000,154,2.752754,2.286468593,0.662576192,0.703746094
155,419,面,5942,1.136268,0,12000,9000000,155,1.136268,2.286468593,0.662576192,-1.735952193
156,181,面,6074,1.088219,0,12000,9000000,156,1.088219,2.286468593,0.662576192,-1.808470645
157,37,面,6148,3.077409,0,12000,9000000,157,3.077409,2.286468593,0.662576192,1.193735025
158,109,面,6172,3.027284,0,12000,9000000,158,3.027284,2.286468593,0.662576192,1.118083348
159,86,面,6213,2.868583,0,12000,9000000,159,2.868583,2.286468593,0.662576192,0.878562215
160,140,面,6224,2.163897,0,12000,9000000,160,2.163897,2.286468593,0.662576192,-0.18499245
161,461,面,6232,2.7601,0,12000,9000000,161,2.7601,2.286468593,0.662576192,0.714833121
162,270,面,6243,2.658272,0,12000,9000000,162,2.658272,2.286468593,0.662576192,0.561148154
163,129,面,6248,2.574804,0,12000,9000000,163,2.574804,2.286468593,0.662576192,0.435173208
164,468,面,6286,2.377436,0,12000,9000000,164,2.377436,2.286468593,0.662576192,0.137293504
165,79,面,6302,2.398853,0,12000,9000000,165,2.398853,2.286468593,0.662576192,0.169617333
166,296,面,6322,2.204548,0,12000,9000000,166,2.204548,2.286468593,0.662576192,-0.123639506
167,319,面,6467,2.981237,0,12000,9000000,167,2.981237,2.286468593,0.662576192,1.048586435
168,450,面,6474,2.45732,0,12000,9000000,168,2.45732,2.286468593,0.662576192,0.25785926
169,464,面,6474,2.45732,1500,8606.992347,2743800.788,169,2.45732,2.286468593,0.662576192,0.25785926
170,6,面,6584,2.333205,0,12000,9000000,170,2.333205,2.286468593,0.662576192,0.070537407
171,434,面,6591,2.796924,0,12000,9000000,171,2.796924,2.286468593,0.662576192,0.770410125
172,465,面,6735,2.51875,0,12000,9000000,172,2.51875,2.286468593,0.662576192,0.350573126
173,331,面,6798,2.569207,0,12000,9000000,173,2.569207,2.286468593,0.662576192,0.426725877
174,311,面,6800,2.481653,0,12000,9000000,174,2.481653,2.286468593,0.662576192,0.294584093
175,39,面,6817,2.289005,0,12000,9000000,175,2.289005,2.286468593,0.662576192,0.003828098
176,11,面,6840,2.544082,0,12000,9000000,176,2.544082,2.286468593,0.662576192,0.38880571
177,238,面,6896,2.370387,0,12000,9000000,177,2.370387,2.286468593,0.662576192,0.126654727
178,167,面,6903,2.206005,0,12000,9000000,178,2.206005,2.286468593,0.662576192,-0.121440514
179,420,面,6918,2.399847,0,12000,9000000,179,2.399847,2.286468593,0.662576192,0.171117538
180,486,面,6944,2.325146,0,12000,9000000,180,2.325146,2.286468593,0.662576192,0.058374278
181,346,面,6994,1.919252,0,12000,9000000,181,1.919252,2.286468593,0.662576192,-0.554225458
182,141,面,7010,2.711101,0,12000,9000000,182,2.711101,2.286468593,0.662576192,0.640880871
183,137,面,7071,2.305691,0,12000,9000000,183,2.305691,2.286468593,0.662576192,0.029011617
184,87,面,7073,2.578288,0,12000,9000000,184,2.578288,2.286468593,0.662576192,0.440431471
185,364,面,7076,2.516407,0,12000,9000000,185,2.516407,2.286468593,0.662576192,0.347036929
186,19,面,7092,2.226517,0,12000,9000000,186,2.226517,2.286468593,0.662576192,-0.090482565
187,241,面,7097,2.251872,0,12000,9000000,187,2.251872,2.286468593,0.662576192,-0.052215268
188,340,面,7107,2.479096,0,12000,9000000,188,2.479096,2.286468593,0.662576192,0.290724915
189,454,面,7137,2.805517,0,12000,9000000,189,2.805517,2.286468593,0.662576192,0.7833792
190,474,面,7144,3.254104,0,12000,9000000,190,3.254104,2.286468593,0.662576192,1.460413789
191,178,面,7185,2.444756,0,12000,9000000,191,2.444756,2.286468593,0.662576192,0.238896913
192,435,面,7215,2.29505,0,12000,9000000,192,2.29505,2.286468593,0.662576192,0.012951577
193,12,面,7303,2.503148,0,12000,9000000,193,2.503148,2.286468593,0.662576192,0.327025646
194,139,面,7322,1.913317,0,12000,9000000,194,1.913317,2.286468593,0.662576192,-0.563182918
195,306,面,7328,2.190163,0,12000,9000000,195,2.190163,2.286468593,0.662576192,-0.145350217
196,460,面,7347,2.0472,0,12000,9000000,196,2.0472,2.286468593,0.662576192,-0.36111861
197,223,面,7406,2.215444,0,12000,9000000,197,2.215444,2.286468593,0.662576192,-0.107194605
198,146,面,7418,2.662328,0,12000,9000000,198,2.662328,2.286468593,0.662576192,0.567269714
199,458,面,7438,2.538683,0,12000,9000000,199,2.538683,2.286468593,0.662576192,0.380657213
200,470,面,7477,2.33349,0,12000,9000000,200,2.33349,2.286468593,0.662576192,0.070967547
201,448,面,7480,2.518184,0,12000,9000000,201,2.518184,2.286468593,0.662576192,0.349718885
202,31,面,7512,2.202286,0,12000,9000000,202,2.202286,2.286468593,0.662576192,-0.127053453
203,145,面,7531,2.455514,0,12000,9000000,203,2.455514,2.286468593,0.662576192,0.255133536
204,328,面,7571,2.404089,0,12000,9000000,204,2.404089,2.286468593,0.662576192,0.177519821
205,426,面,7577,2.422918,0,12000,9000000,205,2.422918,2.286468593,0.662576192,0.205937685
206,234,面,7610,2.347125,0,12000,9000000,206,2.347125,2.286468593,0.662576192,0.091546312
207,21,面,7615,2.304804,0,12000,9000000,207,2.304804,2.286468593,0.662576192,0.027672903
208,111,面,7682,2.56767,0,12000,9000000,208,2.56767,2.286468593,0.662576192,0.424406144
209,159,面,7718,2.316234,0,12000,9000000,209,2.316234,2.286468593,0.662576192,0.044923749
210,144,面,7804,2.611195,0,12000,9000000,210,2.611195,2.286468593,0.662576192,0.490096703
211,233,面,7910,2.843681,0,12000,9000000,211,2.843681,2.286468593,0.662576192,0.840978613
212,245,面,7911,2.412828,0,12000,9000000,212,2.412828,2.286468593,0.662576192,0.190709247
213,38,面,7928,2.299067,0,12000,9000000,213,2.299067,2.286468593,0.662576192,0.019014276
214,53,面,7938,2.447857,0,12000,9000000,214,2.447857,2.286468593,0.662576192,0.243577129
215,92,面,7959,1.784709,0,12000,9000000,215,1.784709,2.286468593,0.662576192,-0.757285878
216,430,面,8006,2.441962,0,12000,9000000,216,2.441962,2.286468593,0.662576192,0.234680039
217,213,面,8091,2.037413,0,12000,9000000,217,2.037413,2.286468593,0.662576192,-0.375889741
218,106,面,8117,2.439589,0,12000,9000000,218,2.439589,2.286468593,0.662576192,0.231098565
219,148,面,8183,2.324282,0,12000,9000000,219,2.324282,2.286468593,0.662576192,0.057070277
220,412,面,8240,2.28229,0,12000,9000000,220,2.28229,2.286468593,0.662576192,-0.006306585
221,265,面,8301,2.284594,0,12000,9000000,221,2.284594,2.286468593,0.662576192,-0.002829249
222,261,面,8307,2.394592,0,12000,9000000,222,2.394592,2.286468593,0.662576192,0.163186375
223,353,面,8352,1.858666,0,12000,9000000,223,1.858666,2.286468593,0.662576192,-0.645665508
224,267,面,8366,2.395674,0,12000,9000000,224,2.395674,2.286468593,0.662576192,0.164819395
225,20,面,8375,2.220355,0,12000,9000000,225,2.220355,2.286468593,0.662576192,-0.099782627
226,40,面,8432,2.26932,0,12000,9000000,226,2.26932,2.286468593,0.662576192,-0.025881692
227,373,面,8437,2.252176,0,12000,9000000,227,2.252176,2.286468593,0.662576192,-0.051756452
228,168,面,8492,0.77976,0,12000,9000000,228,0.77976,2.286468593,0.662576192,-2.274015595
229,162,面,8515,2.300828,0,12000,9000000,229,2.300828,2.286468593,0.662576192,0.021672084
230,195,面,8536,2.481074,0,12000,9000000,230,2.481074,2.286468593,0.662576192,0.293710232
231,325,面,8554,0.360944,0,12000,9000000,231,0.360944,2.286468593,0.662576192,-2.906117994
232,226,面,8571,2.264147,0,12000,9000000,232,2.264147,2.286468593,0.662576192,-0.033689096
233,401,面,8598,2.600049,0,12000,9000000,233,2.600049,2.286468593,0.662576192,0.473274486
234,423,面,8607,0.799289,0,12000,9000000,234,0.799289,2.286468593,0.662576192,-2.244541249
235,112,面,8664,2.196574,0,12000,9000000,235,2.196574,2.286468593,0.662576192,-0.135674349
236,58,面,8679,2.652537,0,12000,9000000,236,2.652537,2.286468593,0.662576192,0.552492546
237,387,面,8819,1.553515,0,12000,9000000,237,1.553515,2.286468593,0.662576192,-1.106217824
238,60,面,8882,2.223427,0,12000,9000000,238,2.223427,2.286468593,0.662576192,-0.095146179
239,59,面,8947,2.513419,0,12000,9000000,239,2.513419,2.286468593,0.662576192,0.342527259
240,453,面,9020,2.28829,0,12000,9000000,240,2.28829,2.286468593,0.662576192,0.002748977
241,64,面,9022,0.944806,0,12000,9000000,241,0.944806,2.286468593,0.662576192,-2.024918205
242,431,面,9027,0.766417,0,12000,9000000,242,0.766417,2.286468593,0.662576192,-2.294153657
243,307,面,9049,0.724489,0,12000,9000000,243,0.724489,2.286468593,0.662576192,-2.357433926
244,236,面,9051,0.981617,0,12000,9000000,244,0.981617,2.286468593,0.662576192,-1.969360821
245,276,面,9059,0.743112,0,12000,9000000,245,0.743112,2.286468593,0.662576192,-2.32932697
246,131,面,9070,1.785469,0,12000,9000000,246,1.785469,2.286468593,0.662576192,-0.75613884
247,487,面,9089,2.320297,0,12000,9000000,247,2.320297,2.286468593,0.662576192,0.051055874
248,187,面,9103,1.919922,0,12000,9000000,248,1.919922,2.286468593,0.662576192,-0.553214253
249,62,面,9125,2.279457,0,12000,9000000,249,2.279457,2.286468593,0.662576192,-0.01058232
250,367,面,9158,2.301759,0,12000,9000000,250,2.301759,2.286468593,0.662576192,0.023077205
251,218,面,9204,1.624822,0,12000,9000000,251,1.624822,2.286468593,0.662576192,-0.998596994
252,152,面,9216,2.483105,0,12000,9000000,252,2.483105,2.286468593,0.662576192,0.29677554
253,88,面,9217,0.698379,0,12000,9000000,253,0.698379,2.286468593,0.662576192,-2.396840715
254,327,面,9244,2.20826,0,12000,9000000,254,2.20826,2.286468593,0.662576192,-0.118037132
255,127,面,9245,2.494974,0,12000,9000000,255,2.494974,2.286468593,0.662576192,0.314688951
256,44,面,9247,2.337208,0,12000,9000000,256,2.337208,2.286468593,0.662576192,0.076578977
257,77,面,9252,2.495875,0,12000,9000000,257,2.495875,2.286468593,0.662576192,0.316048795
258,85,面,9282,0.709413,0,12000,9000000,258,0.709413,2.286468593,0.662576192,-2.380187536
259,349,面,9365,2.186776,0,12000,9000000,259,2.186776,2.286468593,0.662576192,-0.150462082
260,318,面,9386,2.13496,0,12000,9000000,260,2.13496,2.286468593,0.662576192,-0.228665918
261,52,面,9390,2.495628,0,12000,9000000,261,2.495628,2.286468593,0.662576192,0.315676007
262,71,面,9428,1.15829,0,12000,9000000,262,1.15829,2.286468593,0.662576192,-1.702715261
263,339,面,9456,1.74642,0,12000,9000000,263,1.74642,2.286468593,0.662576192,-0.815073949
264,439,面,9461,2.171698,0,12000,9000000,264,2.171698,2.286468593,0.662576192,-0.17321871
265,350,面,9479,1.979173,0,12000,9000000,265,1.979173,2.286468593,0.662576192,-0.463789066
266,482,面,9504,2.051659,0,12000,9000000,266,2.051659,2.286468593,0.662576192,-0.354388818
267,428,面,9507,2.05899,0,12000,9000000,267,2.05899,2.286468593,0.662576192,-0.34332443
268,309,面,9541,2.368836,0,12000,9000000,268,2.368836,2.286468593,0.662576192,0.124313864
269,404,面,9576,2.264151,0,12000,9000000,269,2.264151,2.286468593,0.662576192,-0.033683059
270,142,面,9611,0.616346,0,12000,9000000,270,0.616346,2.286468593,0.662576192,-2.520649872
271,74,面,9631,2.347649,1500,16053.20318,6433239.958,271,2.347649,2.286468593,0.662576192,0.092337165
272,500,面,9632,2.224651,0,11200.66296,7931281.639,272,2.224651,2.286468593,0.662576192,-0.093298845
273,164,面,9710,2.845285,0,12000,9000000,273,2.845285,2.286468593,0.662576192,0.843399467
274,202,面,9714,2.376324,0,12000,9000000,274,2.376324,2.286468593,0.662576192,0.135615206
275,334,面,9717,2.417814,0,12000,9000000,275,2.417814,2.286468593,0.662576192,0.19823442
276,355,面,9732,2.926214,0,12000,9000000,276,2.926214,2.286468593,0.662576192,0.965542401
277,409,面,9751,1.042114,0,12000,9000000,277,1.042114,2.286468593,0.662576192,-1.878055096
278,490,面,9772,0.985671,0,12000,9000000,278,0.985671,2.286468593,0.662576192,-1.96324228
279,46,面,9853,2.924325,0,12000,9000000,279,2.924325,2.286468593,0.662576192,0.962691408
280,81,面,9871,2.619802,0,12000,9000000,280,2.619802,2.286468593,0.662576192,0.503086907
281,209,面,9886,2.690677,0,12000,9000000,281,2.690677,2.286468593,0.662576192,0.610055737
282,313,面,9893,2.648315,0,12000,9000000,282,2.648315,2.286468593,0.662576192,0.546120448
283,165,面,9944,1.006038,0,12000,9000000,283,1.006038,2.286468593,0.662576192,-1.932503173
284,263,面,10009,2.304547,0,12000,9000000,284,2.304547,2.286468593,0.662576192,0.027285023
285,335,面,10088,2.479812,0,12000,9000000,285,2.479812,2.286468593,0.662576192,0.291805545
286,194,面,10142,2.848163,0,12000,9000000,286,2.848163,2.286468593,0.662576192,0.847743118
