OBJECTID_12 *,OID,Shape *,OID,RASTERVALU,距离,Shape_Length,Shape_Area,LID,mesli,AVERAGE,S,Z-Score
110,337,面,4601,1.004925,0,12000,9000000,110,1.004925,1.951396794,0.680540189,-1.390765466
111,239,面,4633,2.75937,0,12000,9000000,111,2.75937,1.951396794,0.680540189,1.187252742
112,220,面,4648,2.868563,0,12000,9000000,112,2.868563,1.951396794,0.680540189,1.347703222
113,153,面,4702,2.681575,0,12000,9000000,113,2.681575,1.951396794,0.680540189,1.072939141
114,82,面,4784,3.097718,0,12000,9000000,114,3.097718,1.951396794,0.680540189,1.684428376
115,156,面,4834,2.521189,0,12000,9000000,115,2.521189,1.951396794,0.680540189,0.837264595
116,384,面,4922,3.098513,0,12000,9000000,116,3.098513,1.951396794,0.680540189,1.685596566
117,2,面,4960,3.24489,0,12000,9000000,117,3.24489,1.951396794,0.680540189,1.900685994
118,376,面,4997,3.049554,0,12000,9000000,118,3.049554,1.951396794,0.680540189,1.613655186
119,489,面,5046,2.629868,0,12000,9000000,119,2.629868,1.951396794,0.680540189,0.996959793
120,54,面,5076,2.764902,0,12000,9000000,120,2.764902,1.951396794,0.680540189,1.195381579
121,455,面,5100,2.786927,0,12000,9000000,121,2.786927,1.951396794,0.680540189,1.227745575
122,324,面,5107,3.107029,0,12000,9000000,122,3.107029,1.951396794,0.680540189,1.698110154
123,391,面,5164,2.870866,0,12000,9000000,123,2.870866,1.951396794,0.680540189,1.351087299
124,193,面,5197,2.780335,0,12000,9000000,124,2.780335,1.951396794,0.680540189,1.218059152
125,243,面,5201,2.644618,0,12000,9000000,125,2.644618,1.951396794,0.680540189,1.018633751
126,399,面,5221,2.727429,0,12000,9000000,126,2.727429,1.951396794,0.680540189,1.140317968
127,214,面,5256,2.570419,0,12000,9000000,127,2.570419,1.951396794,0.680540189,0.909604188
128,287,面,5363,2.740381,0,12000,9000000,128,2.740381,1.951396794,0.680540189,1.159349908
129,65,面,5380,0.821697,0,12000,9000000,129,0.821697,1.951396794,0.680540189,-1.660004525
130,225,面,5418,2.620773,0,12000,9000000,130,2.620773,1.951396794,0.680540189,0.983595409
131,484,面,5444,2.63929,0,12000,9000000,131,2.63929,1.951396794,0.680540189,1.010804677
132,154,面,5518,0.772324,0,12000,9000000,132,0.772324,1.951396794,0.680540189,-1.732554245
133,257,面,5542,2.443505,0,12000,9000000,133,2.443505,1.951396794,0.680540189,0.723114099
134,436,面,5607,2.331053,0,12000,9000000,134,2.331053,1.951396794,0.680540189,0.557874777
135,99,面,5609,3.079104,0,12000,9000000,135,3.079104,1.951396794,0.680540189,1.657076575
136,174,面,5656,2.032138,0,12000,9000000,136,2.032138,1.951396794,0.680540189,0.118642818
