OBJECTID_12 *,OID,Shape *,OID,RASTERVALU,距离,Shape_Length,Shape_Area,LID,mesli,AVERAGE,S,Z-Score
199,458,面,7438,2.242446,0,12000,9000000,199,2.242446,1.932565937,0.68923483,0.449600121
200,470,面,7477,2.169174,0,12000,9000000,200,2.169174,1.932565937,0.68923483,0.343290926
201,448,面,7480,2.222004,0,12000,9000000,201,2.222004,1.932565937,0.68923483,0.419941144
202,31,面,7512,2.108459,0,12000,9000000,202,2.108459,1.932565937,0.68923483,0.255200486
203,145,面,7531,2.245574,0,12000,9000000,203,2.245574,1.932565937,0.68923483,0.454138488
204,328,面,7571,2.205168,0,12000,9000000,204,2.205168,1.932565937,0.68923483,0.395514056
205,426,面,7577,1.677089,0,12000,9000000,205,1.677089,1.932565937,0.68923483,-0.370667479
206,234,面,7610,2.170321,0,12000,9000000,206,2.170321,1.932565937,0.68923483,0.344955091
207,21,面,7615,2.13965,0,12000,9000000,207,2.13965,1.932565937,0.68923483,0.300455018
208,111,面,7682,2.133999,0,12000,9000000,208,2.133999,1.932565937,0.68923483,0.292256071
209,159,面,7718,2.30899,0,12000,9000000,209,2.30899,1.932565937,0.68923483,0.546147767
210,144,面,7804,2.268947,0,12000,9000000,210,2.268947,1.932565937,0.68923483,0.488050007
211,233,面,7910,1.809499,0,12000,9000000,211,1.809499,1.932565937,0.68923483,-0.178555888
212,245,面,7911,2.168816,0,12000,9000000,212,2.168816,1.932565937,0.68923483,0.34277151
213,38,面,7928,2.139359,0,12000,9000000,213,2.139359,1.932565937,0.68923483,0.300032811
214,53,面,7938,2.11701,0,12000,9000000,214,2.11701,1.932565937,0.68923483,0.267606997
215,92,面,7959,1.584469,0,12000,9000000,215,1.584469,1.932565937,0.68923483,-0.505048384
216,430,面,8006,2.139161,0,12000,9000000,216,2.139161,1.932565937,0.68923483,0.299745536
217,213,面,8091,1.654695,0,12000,9000000,217,1.654695,1.932565937,0.68923483,-0.403158582
218,106,面,8117,1.781258,0,12000,9000000,218,1.781258,1.932565937,0.68923483,-0.219530311
219,148,面,8183,1.773894,0,12000,9000000,219,1.773894,1.932565937,0.68923483,-0.230214624
220,412,面,8240,2.161657,0,12000,9000000,220,2.161657,1.932565937,0.68923483,0.332384629
221,265,面,8301,2.175704,0,12000,9000000,221,2.175704,1.932565937,0.68923483,0.352765201
222,261,面,8307,2.13082,0,12000,9000000,222,2.13082,1.932565937,0.68923483,0.28764371
223,353,面,8352,2.194535,0,12000,9000000,223,2.194535,1.932565937,0.68923483,0.380086803
224,267,面,8366,2.138699,0,12000,9000000,224,2.138699,1.932565937,0.68923483,0.299075227
225,20,面,8375,2.076768,0,12000,9000000,225,2.076768,1.932565937,0.68923483,0.209220511
226,40,面,8432,1.602126,0,12000,9000000,226,1.602126,1.932565937,0.68923483,-0.47943012
