LID,mesli,LER,Amesli,Smesli,Zmesli,ALER,SLER,ZLER,typemesli,typeLER,type,NUMBER,QUADRANT
20,2.41485,0.02177,1.969594366,0.665498268,0.669056037,0.018277425,0.007115895,0.49081313,HIGH,HIGH,HIGHHIGH,1,1
21,1.87668,0.013287,1.969594366,0.665498268,-0.139616241,0.018277425,0.007115895,-0.701306805,LOW,LOW,LOWLOW,4,3
22,2.63583,0.014528,1.969594366,0.665498268,1.001107991,0.018277425,0.007115895,-0.526908498,HIGH,LOW,HIGHLOW,2,4
23,2.38331,0.022831,1.969594366,0.665498268,0.621662976,0.018277425,0.007115895,0.639915954,HIGH,HIGH,HIGHHIGH,1,1
24,2.45409,0.017281,1.969594366,0.665498268,0.728019376,0.018277425,0.007115895,-0.140028128,HIGH,LOW,HIGHLOW,2,4
25,1.81324,0.013103,1.969594366,0.665498268,-0.234943311,0.018277425,0.007115895,-0.727164411,LOW,LOW,LOWLOW,4,3
26,2.02422,0.016016,1.969594366,0.665498268,0.082082308,0.018277425,0.007115895,-0.317799166,HIGH,LOW,HIGHLOW,2,4
27,2.04119,0.01721,1.969594366,0.665498268,0.107581999,0.018277425,0.007115895,-0.150005791,HIGH,LOW,HIGHLOW,2,4
28,2.27691,0.006636,1.969594366,0.665498268,0.46178277,0.018277425,0.007115895,-1.635974929,HIGH,LOW,HIGHLOW,2,4
29,1.92036,0.010755,1.969594366,0.665498268,-0.073981209,0.018277425,0.007115895,-1.057129943,LOW,LOW,LOWLOW,4,3
30,2.34768,0.007118,1.969594366,0.665498268,0.568124144,0.018277425,0.007115895,-1.568239245,HIGH,LOW,HIGHLOW,2,4
31,2.38463,0.019615,1.969594366,0.665498268,0.623646452,0.018277425,0.007115895,0.187969978,HIGH,HIGH,HIGHHIGH,1,1
32,2.20599,0.006744,1.969594366,0.665498268,0.355216002,0.018277425,0.007115895,-1.620797639,HIGH,LOW,HIGHLOW,2,4
33,2.9247,0.009187,1.969594366,0.665498268,1.435173734,0.018277425,0.007115895,-1.277481712,HIGH,LOW,HIGHLOW,2,4
34,2.09629,0.018855,1.969594366,0.665498268,0.190377105,0.018277425,0.007115895,0.081166824,HIGH,HIGH,HIGHHIGH,1,1
35,2.24944,0.005042,1.969594366,0.665498268,0.420505428,0.018277425,0.007115895,-1.85998049,HIGH,LOW,HIGHLOW,2,4
36,2.30443,0.009431,1.969594366,0.665498268,0.503135245,0.018277425,0.007115895,-1.243192279,HIGH,LOW,HIGHLOW,2,4
37,2.24259,0.041602,1.969594366,0.665498268,0.410212388,0.018277425,0.007115895,3.277813314,HIGH,HIGH,HIGHHIGH,1,1
38,2.24299,0.005042,1.969594366,0.665498268,0.410813441,0.018277425,0.007115895,-1.85998049,HIGH,LOW,HIGHLOW,2,4
39,2.53702,0.009025,1.969594366,0.665498268,0.852632773,0.018277425,0.007115895,-1.300247648,HIGH,LOW,HIGHLOW,2,4
40,2.73451,0.005042,1.969594366,0.665498268,1.149387866,0.018277425,0.007115895,-1.85998049,HIGH,LOW,HIGHLOW,2,4
41,2.56665,0.010116,1.969594366,0.665498268,0.897155804,0.018277425,0.007115895,-1.14692891,HIGH,LOW,HIGHLOW,2,4
42,2.37946,0.012343,1.969594366,0.665498268,0.615877837,0.018277425,0.007115895,-0.833967564,HIGH,LOW,HIGHLOW,2,4
43,2.37267,0.006695,1.969594366,0.665498268,0.605674955,0.018277425,0.007115895,-1.627683631,HIGH,LOW,HIGHLOW,2,4
44,2.53728,0.021802,1.969594366,0.665498268,0.853023458,0.018277425,0.007115895,0.495310105,HIGH,HIGH,HIGHHIGH,1,1
45,2.06226,0.005797,1.969594366,0.665498268,0.139242487,0.018277425,0.007115895,-1.753879989,HIGH,LOW,HIGHLOW,2,4
46,2.93955,0.024157,1.969594366,0.665498268,1.457487841,0.018277425,0.007115895,0.82625935,HIGH,HIGH,HIGHHIGH,1,1
47,2.59884,0.021191,1.969594366,0.665498268,0.945525577,0.018277425,0.007115895,0.409445991,HIGH,HIGH,HIGHHIGH,1,1
48,2.55589,0.022319,1.969594366,0.665498268,0.880987468,0.018277425,0.007115895,0.567964355,HIGH,HIGH,HIGHHIGH,1,1
49,0.967585,0.024723,1.969594366,0.665498268,-1.505652854,0.018277425,0.007115895,0.905799594,LOW,HIGH,LOWHIGH,3,2
50,2.46233,0.018747,1.969594366,0.665498268,0.740401076,0.018277425,0.007115895,0.065989534,HIGH,HIGH,HIGHHIGH,1,1
51,2.48503,0.020213,1.969594366,0.665498268,0.774510857,0.018277425,0.007115895,0.272007196,HIGH,HIGH,HIGHHIGH,1,1
52,1.01064,0.020838,1.969594366,0.665498268,-1.440956968,0.018277425,0.007115895,0.359838737,LOW,HIGH,LOWHIGH,3,2
53,2.33258,0.018404,1.969594366,0.665498268,0.545434378,0.018277425,0.007115895,0.017787585,HIGH,HIGH,HIGHHIGH,1,1
54,2.99697,0.021849,1.969594366,0.665498268,1.543769058,0.018277425,0.007115895,0.501915037,HIGH,HIGH,HIGHHIGH,1,1
55,2.25984,0.010786,1.969594366,0.665498268,0.436132816,0.018277425,0.007115895,-1.052773499,HIGH,LOW,HIGHLOW,2,4
56,2.60574,0.018226,1.969594366,0.665498268,0.955893748,0.018277425,0.007115895,-0.007226838,HIGH,LOW,HIGHLOW,2,4
57,2.25953,0.009298,1.969594366,0.665498268,0.435667,0.018277425,0.007115895,-1.261882831,HIGH,LOW,HIGHLOW,2,4
58,2.53419,0.016928,1.969594366,0.665498268,0.848380321,0.018277425,0.007115895,-0.189635382,HIGH,LOW,HIGHLOW,2,4
59,2.30988,0.021054,1.969594366,0.665498268,0.511324597,0.018277425,0.007115895,0.390193317,HIGH,HIGH,HIGHHIGH,1,1
60,2.81194,0.020613,1.969594366,0.665498268,1.265736779,0.018277425,0.007115895,0.328219382,HIGH,HIGH,HIGHHIGH,1,1
61,2.48802,0.021802,1.969594366,0.665498268,0.779003731,0.018277425,0.007115895,0.495310105,HIGH,HIGH,HIGHHIGH,1,1
62,0.890697,0.01998,1.969594366,0.665498268,-1.62118734,0.018277425,0.007115895,0.239263598,LOW,HIGH,LOWHIGH,3,2
63,2.30387,0.021701,1.969594366,0.665498268,0.50229377,0.018277425,0.007115895,0.481116528,HIGH,HIGH,HIGHHIGH,1,1
64,2.50994,0.005042,1.969594366,0.665498268,0.811941458,0.018277425,0.007115895,-1.85998049,HIGH,LOW,HIGHLOW,2,4
65,2.43083,0.021155,1.969594366,0.665498268,0.693068121,0.018277425,0.007115895,0.404386894,HIGH,HIGH,HIGHHIGH,1,1
66,2.54641,0.021555,1.969594366,0.665498268,0.866742502,0.018277425,0.007115895,0.46059908,HIGH,HIGH,HIGHHIGH,1,1
67,2.32573,0.009031,1.969594366,0.665498268,0.535141338,0.018277425,0.007115895,-1.299404465,HIGH,LOW,HIGHLOW,2,4
68,0.602218,0.024187,1.969594366,0.665498268,-2.054665553,0.018277425,0.007115895,0.830475264,LOW,HIGH,LOWHIGH,3,2
69,2.576,0.022157,1.969594366,0.665498268,0.911205428,0.018277425,0.007115895,0.54519842,HIGH,HIGH,HIGHHIGH,1,1
70,2.60222,0.021441,1.969594366,0.665498268,0.950604478,0.018277425,0.007115895,0.444578607,HIGH,HIGH,HIGHHIGH,1,1
71,2.3917,0.023094,1.969594366,0.665498268,0.634270071,0.018277425,0.007115895,0.676875466,HIGH,HIGH,HIGHHIGH,1,1
72,2.33176,0.021682,1.969594366,0.665498268,0.544202218,0.018277425,0.007115895,0.478446449,HIGH,HIGH,HIGHHIGH,1,1
73,2.40031,0.02132,1.969594366,0.665498268,0.647207746,0.018277425,0.007115895,0.427574421,HIGH,HIGH,HIGHHIGH,1,1
74,2.78332,0.022206,1.969594366,0.665498268,1.222731408,0.018277425,0.007115895,0.552084413,HIGH,HIGH,HIGHHIGH,1,1
75,2.70071,0.02178,1.969594366,0.665498268,1.098598853,0.018277425,0.007115895,0.492218435,HIGH,HIGH,HIGHHIGH,1,1
76,2.47801,0.021606,1.969594366,0.665498268,0.76396237,0.018277425,0.007115895,0.467766134,HIGH,HIGH,HIGHHIGH,1,1
77,2.38969,0.021712,1.969594366,0.665498268,0.631249778,0.018277425,0.007115895,0.482662363,HIGH,HIGH,HIGHHIGH,1,1
78,2.76122,0.015488,1.969594366,0.665498268,1.189523207,0.018277425,0.007115895,-0.391999252,HIGH,LOW,HIGHLOW,2,4
79,2.35534,0.022013,1.969594366,0.665498268,0.579634317,0.018277425,0.007115895,0.524962033,HIGH,HIGH,HIGHHIGH,1,1
80,2.59273,0.020718,1.969594366,0.665498268,0.936344486,0.018277425,0.007115895,0.342975081,HIGH,HIGH,HIGHHIGH,1,1
81,0.707869,0.021591,1.969594366,0.665498268,-1.89591082,0.018277425,0.007115895,0.465658177,LOW,HIGH,LOWHIGH,3,2
82,2.38919,0.021245,1.969594366,0.665498268,0.630498461,0.018277425,0.007115895,0.417034636,HIGH,HIGH,HIGHHIGH,1,1
83,2.42033,0.021426,1.969594366,0.665498268,0.677290469,0.018277425,0.007115895,0.44247065,HIGH,HIGH,HIGHHIGH,1,1
84,2.27943,0.00827,1.969594366,0.665498268,0.465569407,0.018277425,0.007115895,-1.406348149,HIGH,LOW,HIGHLOW,2,4
85,2.38661,0.021094,1.969594366,0.665498268,0.626621667,0.018277425,0.007115895,0.395814536,HIGH,HIGH,HIGHHIGH,1,1
86,2.30463,0.021923,1.969594366,0.665498268,0.503435771,0.018277425,0.007115895,0.512314291,HIGH,HIGH,HIGHHIGH,1,1
87,2.39725,0.021862,1.969594366,0.665498268,0.642609687,0.018277425,0.007115895,0.503741933,HIGH,HIGH,HIGHHIGH,1,1
88,2.41973,0.020793,1.969594366,0.665498268,0.676388889,0.018277425,0.007115895,0.353514866,HIGH,HIGH,HIGHHIGH,1,1
89,2.32722,0.02126,1.969594366,0.665498268,0.537380262,0.018277425,0.007115895,0.419142593,HIGH,HIGH,HIGHHIGH,1,1
90,2.27491,0.022729,1.969594366,0.665498268,0.458777503,0.018277425,0.007115895,0.625581846,HIGH,HIGH,HIGHHIGH,1,1
91,2.35463,0.020281,1.969594366,0.665498268,0.578567447,0.018277425,0.007115895,0.281563268,HIGH,HIGH,HIGHHIGH,1,1
92,2.41332,0.021833,1.969594366,0.665498268,0.666757008,0.018277425,0.007115895,0.499666549,HIGH,HIGH,HIGHHIGH,1,1
93,2.58312,0.021588,1.969594366,0.665498268,0.921904178,0.018277425,0.007115895,0.465236585,HIGH,HIGH,HIGHHIGH,1,1
94,2.48617,0.020331,1.969594366,0.665498268,0.776223859,0.018277425,0.007115895,0.288589791,HIGH,HIGH,HIGHHIGH,1,1
95,0.788221,0.021636,1.969594366,0.665498268,-1.775171212,0.018277425,0.007115895,0.471982048,LOW,HIGH,LOWHIGH,3,2
96,2.2282,0.020929,1.969594366,0.665498268,0.388589492,0.018277425,0.007115895,0.372627009,HIGH,HIGH,HIGHHIGH,1,1
97,2.59155,0.020959,1.969594366,0.665498268,0.934571379,0.018277425,0.007115895,0.376842923,HIGH,HIGH,HIGHHIGH,1,1
98,2.18793,0.022529,1.969594366,0.665498268,0.32807844,0.018277425,0.007115895,0.597475753,HIGH,HIGH,HIGHHIGH,1,1
99,2.89641,0.021591,1.969594366,0.665498268,1.392664232,0.018277425,0.007115895,0.465658177,HIGH,HIGH,HIGHHIGH,1,1
100,2.74996,0.021114,1.969594366,0.665498268,1.172603554,0.018277425,0.007115895,0.398625145,HIGH,HIGH,HIGHHIGH,1,1
101,1.96774,0.017475,1.969594366,0.665498268,-0.002786433,0.018277425,0.007115895,-0.112765218,LOW,LOW,LOWLOW,4,3
102,2.6312,0.021251,1.969594366,0.665498268,0.994150798,0.018277425,0.007115895,0.417877819,HIGH,HIGH,HIGHHIGH,1,1
103,0.681089,0.020869,1.969594366,0.665498268,-1.936151345,0.018277425,0.007115895,0.364195181,LOW,HIGH,LOWHIGH,3,2
104,2.35722,0.021109,1.969594366,0.665498268,0.582459268,0.018277425,0.007115895,0.397922493,HIGH,HIGH,HIGHHIGH,1,1
105,2.36337,0.02114,1.969594366,0.665498268,0.591700464,0.018277425,0.007115895,0.402278937,HIGH,HIGH,HIGHHIGH,1,1
106,2.51633,0.020225,1.969594366,0.665498268,0.821543286,0.018277425,0.007115895,0.273693562,HIGH,HIGH,HIGHHIGH,1,1
107,2.46879,0.021606,1.969594366,0.665498268,0.750108089,0.018277425,0.007115895,0.467766134,HIGH,HIGH,HIGHHIGH,1,1
108,2.66996,0.011468,1.969594366,0.665498268,1.052392873,0.018277425,0.007115895,-0.956931721,HIGH,LOW,HIGHLOW,2,4
109,3.12762,0.00539,1.969594366,0.665498268,1.740088126,0.018277425,0.007115895,-1.811075888,HIGH,LOW,HIGHLOW,2,4
110,1.00492,0.018133,1.969594366,0.665498268,-1.449552032,0.018277425,0.007115895,-0.020296171,LOW,LOW,LOWLOW,4,3
111,2.75937,0.005646,1.969594366,0.665498268,1.186743335,0.018277425,0.007115895,-1.775100089,HIGH,LOW,HIGHLOW,2,4
112,2.86856,0.013344,1.969594366,0.665498268,1.350815888,0.018277425,0.007115895,-0.693296569,HIGH,LOW,HIGHLOW,2,4
113,2.68158,0.006956,1.969594366,0.665498268,1.069853474,0.018277425,0.007115895,-1.59100518,HIGH,LOW,HIGHLOW,2,4
114,3.09649,0.017526,1.969594366,0.665498268,1.693311145,0.018277425,0.007115895,-0.105598164,HIGH,LOW,HIGHLOW,2,4
115,2.52119,0.014441,1.969594366,0.665498268,0.828846085,0.018277425,0.007115895,-0.539134649,HIGH,LOW,HIGHLOW,2,4
116,3.09851,0.023227,1.969594366,0.665498268,1.696346465,0.018277425,0.007115895,0.695566018,HIGH,HIGH,HIGHHIGH,1,1
117,3.24489,0.022246,1.969594366,0.665498268,1.916301958,0.018277425,0.007115895,0.557705631,HIGH,HIGH,HIGHHIGH,1,1
118,3.04955,0.021815,1.969594366,0.665498268,1.622777528,0.018277425,0.007115895,0.497137001,HIGH,HIGH,HIGHHIGH,1,1
119,2.62987,0.023169,1.969594366,0.665498268,0.992152295,0.018277425,0.007115895,0.687415251,HIGH,HIGH,HIGHHIGH,1,1
120,2.7649,0.022028,1.969594366,0.665498268,1.195052898,0.018277425,0.007115895,0.52706999,HIGH,HIGH,HIGHHIGH,1,1
121,2.78693,0.020909,1.969594366,0.665498268,1.228155915,0.018277425,0.007115895,0.3698164,HIGH,HIGH,HIGHHIGH,1,1
122,3.10703,0.018739,1.969594366,0.665498268,1.709148902,0.018277425,0.007115895,0.06486529,HIGH,HIGH,HIGHHIGH,1,1
123,2.87087,0.021516,1.969594366,0.665498268,1.354286972,0.018277425,0.007115895,0.455118392,HIGH,HIGH,HIGHHIGH,1,1
124,2.78034,0.022533,1.969594366,0.665498268,1.21825356,0.018277425,0.007115895,0.598037875,HIGH,HIGH,HIGHHIGH,1,1
125,2.64462,0.021159,1.969594366,0.665498268,1.014316139,0.018277425,0.007115895,0.404949016,HIGH,HIGH,HIGHHIGH,1,1
126,2.72743,0.02253,1.969594366,0.665498268,1.138749221,0.018277425,0.007115895,0.597616284,HIGH,HIGH,HIGHHIGH,1,1
127,2.57042,0.021908,1.969594366,0.665498268,0.902820733,0.018277425,0.007115895,0.510206334,HIGH,HIGH,HIGHHIGH,1,1
128,2.74038,0.0232,1.969594366,0.665498268,1.158208325,0.018277425,0.007115895,0.691771695,HIGH,HIGH,HIGHHIGH,1,1
129,0.821697,0.022597,1.969594366,0.665498268,-1.724869052,0.018277425,0.007115895,0.607031825,LOW,HIGH,LOWHIGH,3,2
130,2.62077,0.020319,1.969594366,0.665498268,0.97847833,0.018277425,0.007115895,0.286903425,HIGH,HIGH,HIGHHIGH,1,1
131,2.63929,0.022175,1.969594366,0.665498268,1.006307103,0.018277425,0.007115895,0.547727968,HIGH,HIGH,HIGHHIGH,1,1
132,0.772324,0.021189,1.969594366,0.665498268,-1.799058577,0.018277425,0.007115895,0.40916493,LOW,HIGH,LOWHIGH,3,2
133,2.44351,0.021732,1.969594366,0.665498268,0.712121514,0.018277425,0.007115895,0.485472972,HIGH,HIGH,HIGHHIGH,1,1
134,2.33069,0.021092,1.969594366,0.665498268,0.542594401,0.018277425,0.007115895,0.395533475,HIGH,HIGH,HIGHHIGH,1,1
135,3.0791,0.023456,1.969594366,0.665498268,1.667180348,0.018277425,0.007115895,0.727747494,HIGH,HIGH,HIGHHIGH,1,1
136,2.03214,0.015496,1.969594366,0.665498268,0.093983165,0.018277425,0.007115895,-0.390875008,HIGH,LOW,HIGHLOW,2,4
137,2.61252,0.022834,1.969594366,0.665498268,0.966081604,0.018277425,0.007115895,0.640337545,HIGH,HIGH,HIGHHIGH,1,1
138,2.41058,0.020462,1.969594366,0.665498268,0.662639792,0.018277425,0.007115895,0.306999282,HIGH,HIGH,HIGHHIGH,1,1
139,2.70264,0.02473,1.969594366,0.665498268,1.101498936,0.018277425,0.007115895,0.906783307,HIGH,HIGH,HIGHHIGH,1,1
140,0.858539,0.020146,1.969594366,0.665498268,-1.669509028,0.018277425,0.007115895,0.262591655,LOW,HIGH,LOWHIGH,3,2
141,2.42219,0.021177,1.969594366,0.665498268,0.680085367,0.018277425,0.007115895,0.407478564,HIGH,HIGH,HIGHHIGH,1,1
142,2.72422,0.022059,1.969594366,0.665498268,1.133925767,0.018277425,0.007115895,0.531426435,HIGH,HIGH,HIGHHIGH,1,1
143,0.937398,0.023838,1.969594366,0.665498268,-1.551012852,0.018277425,0.007115895,0.781430132,LOW,HIGH,LOWHIGH,3,2
144,2.72387,0.023773,1.969594366,0.665498268,1.133399845,0.018277425,0.007115895,0.772295652,HIGH,HIGH,HIGHHIGH,1,1
145,0.92294,0.020443,1.969594366,0.665498268,-1.572737928,0.018277425,0.007115895,0.304329203,LOW,HIGH,LOWHIGH,3,2
146,2.53449,0.023916,1.969594366,0.665498268,0.848831111,0.018277425,0.007115895,0.792391508,HIGH,HIGH,HIGHHIGH,1,1
147,2.55005,0.021588,1.969594366,0.665498268,0.872212088,0.018277425,0.007115895,0.465236585,HIGH,HIGH,HIGHHIGH,1,1
148,2.12698,0.024074,1.969594366,0.665498268,0.236492928,0.018277425,0.007115895,0.814595322,HIGH,HIGH,HIGHHIGH,1,1
149,2.47244,0.021275,1.969594366,0.665498268,0.755592701,0.018277425,0.007115895,0.42125055,HIGH,HIGH,HIGHHIGH,1,1
150,2.43402,0.020914,1.969594366,0.665498268,0.697861522,0.018277425,0.007115895,0.370519052,HIGH,HIGH,HIGHHIGH,1,1
151,2.36463,0.020914,1.969594366,0.665498268,0.593593782,0.018277425,0.007115895,0.370519052,HIGH,HIGH,HIGHHIGH,1,1
152,2.49539,0.021068,1.969594366,0.665498268,0.79007814,0.018277425,0.007115895,0.392160744,HIGH,HIGH,HIGHHIGH,1,1
153,2.46663,0.022119,1.969594366,0.665498268,0.7468624,0.018277425,0.007115895,0.539858262,HIGH,HIGH,HIGHHIGH,1,1
154,2.4663,0.020869,1.969594366,0.665498268,0.746366531,0.018277425,0.007115895,0.364195181,HIGH,HIGH,HIGHHIGH,1,1
155,0.926501,0.021215,1.969594366,0.665498268,-1.56738705,0.018277425,0.007115895,0.412818722,LOW,HIGH,LOWHIGH,3,2
156,2.40295,0.020146,1.969594366,0.665498268,0.651174698,0.018277425,0.007115895,0.262591655,HIGH,HIGH,HIGHHIGH,1,1
157,2.66001,0.020251,1.969594366,0.665498268,1.037441669,0.018277425,0.007115895,0.277347354,HIGH,HIGH,HIGHHIGH,1,1
158,2.5151,0.021279,1.969594366,0.665498268,0.819695047,0.018277425,0.007115895,0.421812672,HIGH,HIGH,HIGHHIGH,1,1
159,2.50343,0.021335,1.969594366,0.665498268,0.802159314,0.018277425,0.007115895,0.429682378,HIGH,HIGH,HIGHHIGH,1,1
160,2.05804,0.020778,1.969594366,0.665498268,0.132901373,0.018277425,0.007115895,0.351406909,HIGH,HIGH,HIGHHIGH,1,1
161,2.37322,0.02063,1.969594366,0.665498268,0.606501404,0.018277425,0.007115895,0.3306084,HIGH,HIGH,HIGHHIGH,1,1
162,2.18862,0.01811,1.969594366,0.665498268,0.329115257,0.018277425,0.007115895,-0.023528372,HIGH,LOW,HIGHLOW,2,4
163,2.30428,0.020733,1.969594366,0.665498268,0.50290985,0.018277425,0.007115895,0.345083038,HIGH,HIGH,HIGHHIGH,1,1
164,2.18087,0.005042,1.969594366,0.665498268,0.317469848,0.018277425,0.007115895,-1.85998049,HIGH,LOW,HIGHLOW,2,4
165,2.1942,0.00562,1.969594366,0.665498268,0.337499952,0.018277425,0.007115895,-1.778753881,HIGH,LOW,HIGHLOW,2,4
166,1.802,0.018014,1.969594366,0.665498268,-0.251832911,0.018277425,0.007115895,-0.037019297,LOW,LOW,LOWLOW,4,3
167,2.53916,0.023231,1.969594366,0.665498268,0.855848409,0.018277425,0.007115895,0.69612814,HIGH,HIGH,HIGHHIGH,1,1
168,2.23022,0.00574,1.969594366,0.665498268,0.391624812,0.018277425,0.007115895,-1.761890225,HIGH,LOW,HIGHLOW,2,4
169,2.23022,0.005697,1.969594366,0.665498268,0.391624812,0.018277425,0.007115895,-1.767933035,HIGH,LOW,HIGHLOW,2,4
170,2.15906,0.006578,1.969594366,0.665498268,0.284697411,0.018277425,0.007115895,-1.644125696,HIGH,LOW,HIGHLOW,2,4
171,2.20807,0.006558,1.969594366,0.665498268,0.358341479,0.018277425,0.007115895,-1.646936305,HIGH,LOW,HIGHLOW,2,4
172,2.25108,0.006238,1.969594366,0.665498268,0.422969747,0.018277425,0.007115895,-1.691906054,HIGH,LOW,HIGHLOW,2,4
173,2.16523,0.00999,1.969594366,0.665498268,0.29396866,0.018277425,0.007115895,-1.164635749,HIGH,LOW,HIGHLOW,2,4
174,2.24083,0.005177,1.969594366,0.665498268,0.407567753,0.018277425,0.007115895,-1.841008877,HIGH,LOW,HIGHLOW,2,4
175,2.14676,0.009229,1.969594366,0.665498268,0.266215019,0.018277425,0.007115895,-1.271579433,HIGH,LOW,HIGHLOW,2,4
176,2.26141,0.008568,1.969594366,0.665498268,0.438491951,0.018277425,0.007115895,-1.36447007,HIGH,LOW,HIGHLOW,2,4
177,2.18072,0.013485,1.969594366,0.665498268,0.317244453,0.018277425,0.007115895,-0.673481773,HIGH,LOW,HIGHLOW,2,4
178,1.79659,0.01771,1.969594366,0.665498268,-0.259962159,0.018277425,0.007115895,-0.079740558,LOW,LOW,LOWLOW,4,3
179,2.21427,0.006244,1.969594366,0.665498268,0.367657807,0.018277425,0.007115895,-1.691062871,HIGH,LOW,HIGHLOW,2,4
180,2.15703,0.005464,1.969594366,0.665498268,0.281647065,0.018277425,0.007115895,-1.800676634,HIGH,LOW,HIGHLOW,2,4
181,1.56376,0.009589,1.969594366,0.665498268,-0.60982032,0.018277425,0.007115895,-1.220988465,LOW,LOW,LOWLOW,4,3
182,2.41129,0.019887,1.969594366,0.665498268,0.663706662,0.018277425,0.007115895,0.226194264,HIGH,HIGH,HIGHHIGH,1,1
183,2.15352,0.013988,1.969594366,0.665498268,0.276372821,0.018277425,0.007115895,-0.602794949,HIGH,LOW,HIGHLOW,2,4
184,2.28978,0.005042,1.969594366,0.665498268,0.481121664,0.018277425,0.007115895,-1.85998049,HIGH,LOW,HIGHLOW,2,4
185,2.25688,0.005241,1.969594366,0.665498268,0.431685021,0.018277425,0.007115895,-1.832014928,HIGH,LOW,HIGHLOW,2,4
186,2.11654,0.008429,1.969594366,0.665498268,0.220805434,0.018277425,0.007115895,-1.384003805,HIGH,LOW,HIGHLOW,2,4
187,2.12991,0.006017,1.969594366,0.665498268,0.240895644,0.018277425,0.007115895,-1.722963287,HIGH,LOW,HIGHLOW,2,4
188,2.25054,0.047655,1.969594366,0.665498268,0.422158325,0.018277425,0.007115895,4.128444219,HIGH,HIGH,HIGHHIGH,1,1
189,2.26464,0.005042,1.969594366,0.665498268,0.443345457,0.018277425,0.007115895,-1.85998049,HIGH,LOW,HIGHLOW,2,4
190,2.58,0.007977,1.969594366,0.665498268,0.917215962,0.018277425,0.007115895,-1.447523575,HIGH,LOW,HIGHLOW,2,4
191,2.21435,0.005042,1.969594366,0.665498268,0.367778018,0.018277425,0.007115895,-1.85998049,HIGH,LOW,HIGHLOW,2,4
192,1.85114,0.013162,1.969594366,0.665498268,-0.177993501,0.018277425,0.007115895,-0.718873113,LOW,LOW,LOWLOW,4,3
193,2.26395,0.005086,1.969594366,0.665498268,0.44230864,0.018277425,0.007115895,-1.85379715,HIGH,LOW,HIGHLOW,2,4
194,1.64766,0.010985,1.969594366,0.665498268,-0.483749368,0.018277425,0.007115895,-1.024807936,LOW,LOW,LOWLOW,4,3
195,2.09894,0.007417,1.969594366,0.665498268,0.194359084,0.018277425,0.007115895,-1.526220635,HIGH,LOW,HIGHLOW,2,4
196,1.73785,0.008805,1.969594366,0.665498268,-0.348226851,0.018277425,0.007115895,-1.33116435,LOW,LOW,LOWLOW,4,3
