OBJECTID_12 *,OID,Shape *,OID,RASTERVALU,距离,Shape_Length,Shape_Area,LID,mesli,AVERAGE,S,Z-Score
57,322,面,2336,2.259529,0,12000,9000000,57,2.259529,1.970836483,0.663849328,0.434876567
58,438,面,2346,2.534193,0,12000,9000000,58,2.534193,1.970836483,0.663849328,0.848621055
59,414,面,2459,2.309875,0,12000,9000000,59,2.309875,1.970836483,0.663849328,0.510716066
60,132,面,2495,2.811941,0,12000,9000000,60,2.811941,1.970836483,0.663849328,1.267011175
61,492,面,2570,2.488015,0,12000,9000000,61,2.488015,1.970836483,0.663849328,0.77906009
62,406,面,2574,0.890697,0,12000,9000000,62,0.890697,1.970836483,0.663849328,-1.627085301
63,25,面,2668,2.303865,0,12000,9000000,63,2.303865,1.970836483,0.663849328,0.501662807
64,427,面,2688,2.509937,0,12000,9000000,64,2.509937,1.970836483,0.663849328,0.812082643
65,441,面,2702,2.430834,0,12000,9000000,65,2.430834,1.970836483,0.663849328,0.69292458
66,299,面,2766,2.546408,0,12000,9000000,66,2.546408,1.970836483,0.663849328,0.867021315
67,317,面,2819,2.325726,0,12000,9000000,67,2.325726,1.970836483,0.663849328,0.534593472
68,400,面,2863,0.602218,0,12000,9000000,68,0.602218,1.970836483,0.663849328,-2.061640234
69,14,面,2880,2.575998,0,12000,9000000,69,2.575998,1.970836483,0.663849328,0.911594682
70,10,面,2980,2.602217,0,12000,9000000,70,2.602217,1.970836483,0.663849328,0.95109009
71,305,面,2991,2.391703,0,12000,9000000,71,2.391703,1.970836483,0.663849328,0.633978976
72,447,面,3000,2.331757,0,12000,9000000,72,2.331757,1.970836483,0.663849328,0.543678365
73,57,面,3065,2.400305,0,12000,9000000,73,2.400305,1.970836483,0.663849328,0.646936735
74,240,面,3107,2.783316,0,12000,9000000,74,2.783316,1.970836483,0.663849328,1.223891451
75,466,面,3120,2.700709,0,12000,9000000,75,2.700709,1.970836483,0.663849328,1.099455082
76,266,面,3180,2.478014,0,12000,9000000,76,2.478014,1.970836483,0.663849328,0.763994924
77,351,面,3195,2.389688,0,12000,9000000,77,2.389688,1.970836483,0.663849328,0.630943648
78,186,面,3236,2.761223,0,12000,9000000,78,2.761223,1.970836483,0.663849328,1.190611309
79,242,面,3266,2.355345,0,12000,9000000,79,2.355345,1.970836483,0.663849328,0.579210524
80,253,面,3343,2.592734,0,12000,9000000,80,2.592734,1.970836483,0.663849328,0.936805222
81,297,面,3471,0.707869,0,12000,9000000,81,0.707869,1.970836483,0.663849328,-1.902491169
82,103,面,3596,2.389194,0,12000,9000000,82,2.389194,1.970836483,0.663849328,0.630199504
83,42,面,3603,2.420327,0,12000,9000000,83,2.420327,1.970836483,0.663849328,0.677097194
84,451,面,3828,2.279426,0,12000,9000000,84,2.279426,1.970836483,0.663849328,0.46484873
85,190,面,3852,2.386615,0,12000,9000000,85,2.386615,1.970836483,0.663849328,0.626314586
86,290,面,3945,2.304626,0,12000,9000000,86,2.304626,1.970836483,0.663849328,0.502809151
87,481,面,3994,2.397249,0,12000,9000000,87,2.397249,1.970836483,0.663849328,0.642333281
88,477,面,3997,2.419729,0,12000,9000000,88,2.419729,1.970836483,0.663849328,0.676196387
89,96,面,4011,2.327223,0,12000,9000000,89,2.327223,1.970836483,0.663849328,0.536848502
90,171,面,4084,2.274914,0,12000,9000000,90,2.274914,1.970836483,0.663849328,0.458052007
91,76,面,4132,2.354632,0,12000,9000000,91,2.354632,1.970836483,0.663849328,0.578136485
92,273,面,4136,2.413318,0,12000,9000000,92,2.413318,1.970836483,0.663849328,0.666539075
93,363,面,4164,2.583122,0,12000,9000000,93,2.583122,1.970836483,0.663849328,0.922326033
94,308,面,4168,2.486173,0,12000,9000000,94,2.486173,1.970836483,0.663849328,0.776285364
95,158,面,4202,0.788222,0,12000,9000000,95,0.788222,1.970836483,0.663849328,-1.781450148
96,495,面,4226,2.228197,0,12000,9000000,96,2.228197,1.970836483,0.663849328,0.38767911
97,55,面,4266,2.591553,0,12000,9000000,97,2.591553,1.970836483,0.663849328,0.935026204
98,284,面,4282,2.187932,0,12000,9000000,98,2.187932,1.970836483,0.663849328,0.327025287
99,316,面,4346,2.896413,0,12000,9000000,99,2.896413,1.970836483,0.663849328,1.394256917
100,275,面,4380,2.749957,0,12000,9000000,100,2.749957,1.970836483,0.663849328,1.17364059
101,123,面,4424,1.967743,0,12000,9000000,101,1.967743,1.970836483,0.663849328,-0.004659918
102,365,面,4500,2.631195,0,12000,9000000,102,2.631195,1.970836483,0.663849328,0.994741562
103,205,面,4504,0.681089,0,12000,9000000,103,0.681089,1.970836483,0.663849328,-1.942831648
104,35,面,4513,2.357219,0,12000,9000000,104,2.357219,1.970836483,0.663849328,0.582033454
105,301,面,4518,2.363367,0,12000,9000000,105,2.363367,1.970836483,0.663849328,0.591294591
106,43,面,4541,2.51633,0,12000,9000000,106,2.51633,1.970836483,0.663849328,0.821712841
107,210,面,4547,2.468793,0,12000,9000000,107,2.468793,1.970836483,0.663849328,0.750104724
108,433,面,4556,2.669955,0,12000,9000000,108,2.669955,1.970836483,0.663849328,1.053128304
109,116,面,4559,3.127618,0,9795.567105,5929413.883,109,3.127618,1.970836483,0.663849328,1.742536248
110,337,面,4601,1.004925,0,12000,9000000,110,1.004925,1.970836483,0.663849328,-1.455016135
111,239,面,4633,2.75937,0,12000,9000000,111,2.75937,1.970836483,0.663849328,1.187820013
112,220,面,4648,2.868563,0,12000,9000000,112,2.868563,1.970836483,0.663849328,1.352304626
113,153,面,4702,2.681575,0,12000,9000000,113,2.681575,1.970836483,0.663849328,1.070632276
114,82,面,4784,3.096493,0,12000,9000000,114,3.096493,1.970836483,0.663849328,1.695650609
115,156,面,4834,2.521189,0,12000,9000000,115,2.521189,1.970836483,0.663849328,0.829032273
116,384,面,4922,3.098513,0,12000,9000000,116,3.098513,1.970836483,0.663849328,1.698693468
117,2,面,4960,3.24489,0,12000,9000000,117,3.24489,1.970836483,0.663849328,1.919190792
118,376,面,4997,3.049554,0,12000,9000000,118,3.049554,1.970836483,0.663849328,1.6249433
119,489,面,5046,2.629868,0,12000,9000000,119,2.629868,1.970836483,0.663849328,0.992742614
120,54,面,5076,2.764902,0,12000,9000000,120,2.764902,1.970836483,0.663849328,1.196153229
121,455,面,5100,2.786927,0,12000,9000000,121,2.786927,1.970836483,0.663849328,1.229330938
122,324,面,5107,3.107029,0,12000,9000000,122,3.107029,1.970836483,0.663849328,1.71152168
123,391,面,5164,2.870866,0,12000,9000000,123,2.870866,1.970836483,0.663849328,1.355773787
124,193,面,5197,2.780335,0,12000,9000000,124,2.780335,1.970836483,0.663849328,1.219400974
125,243,面,5201,2.644618,0,12000,9000000,125,2.644618,1.970836483,0.663849328,1.014961511
126,399,面,5221,2.727429,0,12000,9000000,126,2.727429,1.970836483,0.663849328,1.139705179
127,214,面,5256,2.570419,0,12000,9000000,127,2.570419,1.970836483,0.663849328,0.903190667
128,287,面,5363,2.740381,0,12000,9000000,128,2.740381,1.970836483,0.663849328,1.15921563
129,65,面,5380,0.821697,0,12000,9000000,129,0.821697,1.970836483,0.663849328,-1.731024549
130,225,面,5418,2.620773,0,12000,9000000,130,2.620773,1.970836483,0.663849328,0.979042216
131,484,面,5444,2.63929,0,12000,9000000,131,2.63929,1.970836483,0.663849328,1.006935594
132,154,面,5518,0.772324,0,12000,9000000,132,0.772324,1.970836483,0.663849328,-1.805398354
133,257,面,5542,2.443505,0,12000,9000000,133,2.443505,1.970836483,0.663849328,0.712011743
134,436,面,5607,2.330693,0,12000,9000000,134,2.330693,1.970836483,0.663849328,0.542075591
135,99,面,5609,3.079104,0,12000,9000000,135,3.079104,1.970836483,0.663849328,1.669456412
136,174,面,5656,2.032138,0,12000,9000000,136,2.032138,1.970836483,0.663849328,0.092342515
137,107,面,5685,2.612519,0,12000,9000000,137,2.612519,1.970836483,0.663849328,0.966608672
138,280,面,5705,2.41058,0,12000,9000000,138,2.41058,1.970836483,0.663849328,0.662414645
139,250,面,5720,2.702642,0,12000,9000000,139,2.702642,1.970836483,0.663849328,1.102366887
140,446,面,5740,0.858539,0,12000,9000000,140,0.858539,1.970836483,0.663849328,-1.675527016
141,101,面,5746,2.422187,1500,6966.324162,1418008.824,141,2.422187,1.970836483,0.663849328,0.679899034
142,201,面,5798,2.724224,0,12000,9000000,142,2.724224,1.970836483,0.663849328,1.134877276
143,91,面,5804,0.937397,0,12000,9000000,143,0.937397,1.970836483,0.663849328,-1.556738013
144,463,面,5811,2.723865,0,12000,9000000,144,2.723865,1.970836483,0.663849328,1.134336491
145,421,面,5814,0.92294,0,12000,9000000,145,0.92294,1.970836483,0.663849328,-1.578515545
146,361,面,5821,2.534492,0,12000,9000000,146,2.534492,1.970836483,0.663849328,0.849071458
147,312,面,5839,2.550048,0,12000,9000000,147,2.550048,1.970836483,0.663849328,0.872504487
148,151,面,5857,2.126981,0,12000,9000000,148,2.126981,1.970836483,0.663849328,0.235210778
149,262,面,5873,2.472436,0,12000,9000000,149,2.472436,1.970836483,0.663849328,0.755592415
150,228,面,5905,2.434021,0,12000,9000000,150,2.434021,1.970836483,0.663849328,0.697725369
151,126,面,5912,2.364627,0,12000,9000000,151,2.364627,1.970836483,0.663849328,0.593192612
152,208,面,5927,2.495393,0,12000,9000000,152,2.495393,1.970836483,0.663849328,0.790174058
153,369,面,5932,2.46663,0,12000,9000000,153,2.46663,1.970836483,0.663849328,0.746846455
154,180,面,5933,2.466304,0,12000,9000000,154,2.466304,1.970836483,0.663849328,0.746355379
155,419,面,5942,0.926501,0,12000,9000000,155,0.926501,1.970836483,0.663849328,-1.573151376
156,181,面,6074,2.402946,0,12000,9000000,156,2.402946,1.970836483,0.663849328,0.650915048
157,37,面,6148,2.660014,0,12000,9000000,157,2.660014,1.970836483,0.663849328,1.038153521
158,109,面,6172,2.515097,0,12000,9000000,158,2.515097,1.970836483,0.663849328,0.819855492
159,86,面,6213,2.503431,0,12000,9000000,159,2.503431,1.970836483,0.663849328,0.802282227
160,140,面,6224,2.058043,0,12000,9000000,160,2.058043,1.970836483,0.663849328,0.131364925
161,461,面,6232,2.373224,0,12000,9000000,161,2.373224,1.970836483,0.663849328,0.60614284
162,270,面,6243,2.188621,0,12000,9000000,162,2.188621,1.970836483,0.663849328,0.328063173
163,129,面,6248,2.304277,0,12000,9000000,163,2.304277,1.970836483,0.663849328,0.502283429
164,468,面,6286,2.180874,0,12000,9000000,164,2.180874,1.970836483,0.663849328,0.316393356
165,79,面,6302,2.194197,0,12000,9000000,165,2.194197,1.970836483,0.663849328,0.336462669
166,296,面,6322,1.802003,0,12000,9000000,166,1.802003,1.970836483,0.663849328,-0.254325004
167,319,面,6467,2.539161,0,12000,9000000,167,2.539161,1.970836483,0.663849328,0.856104681
168,450,面,6474,2.230218,0,12000,9000000,168,2.230218,1.970836483,0.663849328,0.390723476
169,464,面,6474,2.230218,1500,8606.992347,2743800.788,169,2.230218,1.970836483,0.663849328,0.390723476
170,6,面,6584,2.159058,0,12000,9000000,170,2.159058,1.970836483,0.663849328,0.283530477
171,434,面,6591,2.208069,0,12000,9000000,171,2.208069,1.970836483,0.663849328,0.357358977
172,465,面,6735,2.251081,0,12000,9000000,172,2.251081,1.970836483,0.663849328,0.422150788
173,331,面,6798,2.165229,0,12000,9000000,173,2.165229,1.970836483,0.663849328,0.292826262
174,311,面,6800,2.240835,0,12000,9000000,174,2.240835,1.970836483,0.663849328,0.406716563
175,39,面,6817,2.146758,0,12000,9000000,175,2.146758,1.970836483,0.663849328,0.265002177
176,11,面,6840,2.261414,0,12000,9000000,176,2.261414,1.970836483,0.663849328,0.437716067
177,238,面,6896,2.180718,0,12000,9000000,177,2.180718,1.970836483,0.663849328,0.316158363
178,167,面,6903,1.79659,0,12000,9000000,178,1.79659,1.970836483,0.663849328,-0.262478963
179,420,面,6918,2.214273,0,12000,9000000,179,2.214273,1.970836483,0.663849328,0.366704471
180,486,面,6944,2.157033,0,12000,9000000,180,2.157033,1.970836483,0.663849328,0.280480086
181,346,面,6994,1.563757,0,12000,9000000,181,1.563757,1.970836483,0.663849328,-0.613210658
182,141,面,7010,2.411289,0,12000,9000000,182,2.411289,1.970836483,0.663849328,0.663482659
183,137,面,7071,2.153522,0,12000,9000000,183,2.153522,1.970836483,0.663849328,0.275191236
184,87,面,7073,2.289782,0,12000,9000000,184,2.289782,1.970836483,0.663849328,0.480448655
185,364,面,7076,2.256881,0,12000,9000000,185,2.256881,1.970836483,0.663849328,0.43088771
186,19,面,7092,2.116535,0,12000,9000000,186,2.116535,1.970836483,0.663849328,0.21947528
187,241,面,7097,2.129911,0,12000,9000000,187,2.129911,1.970836483,0.663849328,0.23962443
188,340,面,7107,2.250536,0,12000,9000000,188,2.250536,1.970836483,0.663849328,0.421329819
189,454,面,7137,2.264642,0,12000,9000000,189,2.264642,1.970836483,0.663849328,0.442578616
190,474,面,7144,2.579998,0,12000,9000000,190,2.579998,1.970836483,0.663849328,0.917620146
191,178,面,7185,2.214348,0,12000,9000000,191,2.214348,1.970836483,0.663849328,0.366817449
192,435,面,7215,1.851136,0,12000,9000000,192,1.851136,1.970836483,0.663849328,-0.180312728
193,12,面,7303,2.263954,0,12000,9000000,193,2.263954,1.970836483,0.663849328,0.441542236
194,139,面,7322,1.64766,0,12000,9000000,194,1.64766,1.970836483,0.663849328,-0.486822039
195,306,面,7328,2.098939,0,12000,9000000,195,2.098939,1.970836483,0.663849328,0.192969265
196,460,面,7347,1.737851,0,12000,9000000,196,1.737851,1.970836483,0.663849328,-0.350961391
197,223,面,7406,1.845642,0,12000,9000000,197,1.845642,1.970836483,0.663849328,-0.188588702
198,146,面,7418,0.613788,0,12000,9000000,198,0.613788,1.970836483,0.663849328,-2.04421158
199,458,面,7438,2.245424,0,12000,9000000,199,2.245424,1.970836483,0.663849328,0.413629276
200,470,面,7477,2.171619,0,12000,9000000,200,2.171619,1.970836483,0.663849328,0.30245194
201,448,面,7480,2.172857,0,12000,9000000,201,2.172857,1.970836483,0.663849328,0.304316821
202,31,面,7512,2.110198,0,12000,9000000,202,2.110198,1.970836483,0.663849328,0.209929439
203,145,面,7531,2.24869,0,12000,9000000,203,2.24869,1.970836483,0.663849328,0.418549067
204,328,面,7571,2.208109,0,12000,9000000,204,2.208109,1.970836483,0.663849328,0.357419232
205,426,面,7577,2.163542,0,12000,9000000,205,2.163542,1.970836483,0.663849328,0.290285022
206,234,面,7610,2.172309,0,12000,9000000,206,2.172309,1.970836483,0.663849328,0.303491332
207,21,面,7615,2.141284,0,12000,9000000,207,2.141284,1.970836483,0.663849328,0.25675633
208,111,面,7682,2.139199,0,12000,9000000,208,2.139199,1.970836483,0.663849328,0.253615557
209,159,面,7718,2.316065,0,12000,9000000,209,2.316065,1.970836483,0.663849328,0.520040471
210,144,面,7804,2.222739,0,12000,9000000,210,2.222739,1.970836483,0.663849328,0.379457365
211,233,面,7910,2.384395,0,12000,9000000,211,2.384395,1.970836483,0.663849328,0.622970454
212,245,面,7911,2.149903,0,12000,9000000,212,2.149903,1.970836483,0.663849328,0.269739697
213,38,面,7928,2.141056,0,12000,9000000,213,2.141056,1.970836483,0.663849328,0.256412878
214,53,面,7938,2.07861,0,12000,9000000,214,2.07861,1.970836483,0.663849328,0.162346352
215,92,面,7959,1.601692,0,12000,9000000,215,1.601692,1.970836483,0.663849328,-0.556066667
216,430,面,8006,2.144948,0,12000,9000000,216,2.144948,1.970836483,0.663849328,0.262275654
217,213,面,8091,1.658289,0,12000,9000000,217,1.658289,1.970836483,0.663849328,-0.470810876
218,106,面,8117,1.788831,0,12000,9000000,218,1.788831,1.970836483,0.663849328,-0.274166856
219,148,面,8183,1.777791,0,12000,9000000,219,1.777791,1.970836483,0.663849328,-0.290797136
220,412,面,8240,2.162631,0,12000,9000000,220,2.162631,1.970836483,0.663849328,0.288912723
221,265,面,8301,2.179037,0,12000,9000000,221,2.179037,1.970836483,0.663849328,0.313626162
222,261,面,8307,2.139184,0,12000,9000000,222,2.139184,1.970836483,0.663849328,0.253592961
223,353,面,8352,1.670316,0,12000,9000000,223,1.670316,1.970836483,0.663849328,-0.452693813
224,267,面,8366,2.140744,0,12000,9000000,224,2.140744,1.970836483,0.663849328,0.255942892
225,20,面,8375,2.080831,0,12000,9000000,225,2.080831,1.970836483,0.663849328,0.165691991
226,40,面,8432,2.124099,0,12000,9000000,226,2.124099,1.970836483,0.663849328,0.230869431
227,373,面,8437,2.155638,0,12000,9000000,227,2.155638,1.970836483,0.663849328,0.278378706
228,168,面,8492,0.567059,0,12000,9000000,228,0.567059,1.970836483,0.663849328,-2.114602553
229,162,面,8515,2.113459,0,12000,9000000,229,2.113459,1.970836483,0.663849328,0.214841698
230,195,面,8536,2.125978,0,12000,9000000,230,2.125978,1.970836483,0.663849328,0.233699893
231,325,面,8554,0.273902,0,12000,9000000,231,0.273902,1.970836483,0.663849328,-2.556204266
232,226,面,8571,2.16683,0,12000,9000000,232,2.16683,1.970836483,0.663849328,0.295237953
233,401,面,8598,2.16789,0,12000,9000000,233,2.16789,1.970836483,0.663849328,0.296834701
234,423,面,8607,0.492243,0,12000,9000000,234,0.492243,1.970836483,0.663849328,-2.227302826
235,112,面,8664,1.954284,0,12000,9000000,235,1.954284,1.970836483,0.663849328,-0.024934096
236,58,面,8679,2.218135,0,12000,9000000,236,2.218135,1.970836483,0.663849328,0.372522057
237,387,面,8819,1.464583,0,12000,9000000,237,1.464583,1.970836483,0.663849328,-0.762602992
238,60,面,8882,2.130556,0,12000,9000000,238,2.130556,1.970836483,0.663849328,0.240596036
239,59,面,8947,2.211062,0,12000,9000000,239,2.211062,1.970836483,0.663849328,0.361867531
240,453,面,9020,2.018059,0,12000,9000000,240,2.018059,1.970836483,0.663849328,0.07113439
241,64,面,9022,2.259138,0,12000,9000000,241,2.259138,1.970836483,0.663849328,0.434287578
242,431,面,9027,0.567339,0,12000,9000000,242,0.567339,1.970836483,0.663849328,-2.114180771
243,307,面,9049,0.461246,0,12000,9000000,243,0.461246,1.970836483,0.663849328,-2.27399565
244,236,面,9051,0.637371,0,12000,9000000,244,0.637371,1.970836483,0.663849328,-2.008686953
245,276,面,9059,0.590237,0,12000,9000000,245,0.590237,1.970836483,0.663849328,-2.079688004
246,131,面,9070,1.644702,0,12000,9000000,246,1.644702,1.970836483,0.663849328,-0.491277869
247,487,面,9089,2.164649,0,12000,9000000,247,2.164649,1.970836483,0.663849328,0.291952569
248,187,面,9103,1.836442,0,12000,9000000,248,1.836442,1.970836483,0.663849328,-0.202447269
249,62,面,9125,2.065363,0,12000,9000000,249,2.065363,1.970836483,0.663849328,0.142391523
250,367,面,9158,2.23842,0,12000,9000000,250,2.23842,1.970836483,0.663849328,0.403078689
251,218,面,9204,1.719395,0,12000,9000000,251,1.719395,1.970836483,0.663849328,-0.37876288
252,152,面,9216,2.193619,0,12000,9000000,252,2.193619,1.970836483,0.663849328,0.33559199
253,88,面,9217,1.677209,0,12000,9000000,253,1.677209,1.970836483,0.663849328,-0.442310432
254,327,面,9244,0.44718,0,12000,9000000,254,0.44718,1.970836483,0.663849328,-2.295184193
255,127,面,9245,2.176764,0,12000,9000000,255,2.176764,1.970836483,0.663849328,0.310202192
256,44,面,9247,2.169973,0,12000,9000000,256,2.169973,1.970836483,0.663849328,0.299972461
257,77,面,9252,2.202111,0,12000,9000000,257,2.202111,1.970836483,0.663849328,0.348384049
258,85,面,9282,2.128284,0,12000,9000000,258,2.128284,1.970836483,0.663849328,0.237173573
259,349,面,9365,2.11791,0,12000,9000000,259,2.11791,1.970836483,0.663849328,0.221546533
260,318,面,9386,2.101923,0,12000,9000000,260,2.101923,1.970836483,0.663849328,0.197464261
261,52,面,9390,2.373804,0,12000,9000000,261,2.373804,1.970836483,0.663849328,0.607016532
262,71,面,9428,0.602218,0,12000,9000000,262,0.602218,1.970836483,0.663849328,-2.061640234
263,339,面,9456,1.587288,0,12000,9000000,263,1.587288,1.970836483,0.663849328,-0.577764362
264,439,面,9461,2.064067,0,12000,9000000,264,2.064067,1.970836483,0.663849328,0.140439273
265,350,面,9479,1.783463,0,12000,9000000,265,1.783463,1.970836483,0.663849328,-0.282253028
266,482,面,9504,2.082327,0,12000,9000000,266,2.082327,1.970836483,0.663849328,0.167945514
267,428,面,9507,2.011066,0,12000,9000000,267,2.011066,1.970836483,0.663849328,0.060600373
268,309,面,9541,2.181047,0,12000,9000000,268,2.181047,1.970836483,0.663849328,0.316653958
269,404,面,9576,2.131111,0,12000,9000000,269,2.131111,1.970836483,0.663849328,0.241432069
270,142,面,9611,2.05952,0,12000,9000000,270,2.05952,1.970836483,0.663849328,0.133589827
271,74,面,9631,2.220129,1500,16053.20318,6433239.958,271,2.220129,1.970836483,0.663849328,0.37552575
272,500,面,9632,2.202129,0,11200.66296,7931281.639,272,2.202129,1.970836483,0.663849328,0.348411164
273,164,面,9710,2.377203,0,12000,9000000,273,2.377203,1.970836483,0.663849328,0.61213667
274,202,面,9714,2.16517,0,12000,9000000,274,2.16517,1.970836483,0.663849328,0.292737386
275,334,面,9717,2.192818,0,12000,9000000,275,2.192818,1.970836483,0.663849328,0.334385391
276,355,面,9732,2.581528,0,12000,9000000,276,2.581528,1.970836483,0.663849328,0.919924886
277,409,面,9751,0.794146,0,12000,9000000,277,0.794146,1.970836483,0.663849328,-1.772526437
278,490,面,9772,2.29039,0,12000,9000000,278,2.29039,1.970836483,0.663849328,0.481364526
279,46,面,9853,2.43734,0,12000,9000000,279,2.43734,1.970836483,0.663849328,0.702724997
280,81,面,9871,2.230918,0,12000,9000000,280,2.230918,1.970836483,0.663849328,0.391777932
281,209,面,9886,2.304536,0,12000,9000000,281,2.304536,1.970836483,0.663849328,0.502673578
282,313,面,9893,2.268303,0,12000,9000000,282,2.268303,1.970836483,0.663849328,0.448093422
283,165,面,9944,0.657089,0,12000,9000000,283,0.657089,1.970836483,0.663849328,-1.97898443
284,263,面,10009,2.195631,0,12000,9000000,284,2.195631,1.970836483,0.663849328,0.338622798
285,335,面,10088,2.070892,0,12000,9000000,285,2.070892,1.970836483,0.663849328,0.15072022
286,194,面,10142,2.40117,0,12000,9000000,286,2.40117,1.970836483,0.663849328,0.648239742
287,49,面,10151,0.63124,0,12000,9000000,287,0.63124,1.970836483,0.663849328,-2.017922482
